,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,0.651,1.0,0.65,918,459,459,0,337,0.0,0.0,0.0,0.0
2,178483501,1,0.974,1.0,0.728,136,68,68,0,44,0.66,0.0,0.078,0.0
3,178885001,1,0.738,1.0,0.714,1580,790,790,0,590,0.19,0.0,0.063,0.0
4,181758601,1,0.83,1.0,0.651,540,270,270,0,199,0.364,0.0,0.0,0.0
5,182232701,1,0.946,2.0,0.714,1584,792,792,0,591,0.92,0.0,0.063,0.0
7,183533601,1,1.631,2.0,0.651,661,331,330,1,242,1.986,0.0,0.0,0.0
8,184507401,1,0.651,1.0,0.65,670,335,335,0,247,0.0,0.0,0.0,0.0
9,185892901,1,0.652,1.0,0.652,980,490,490,0,364,0.002,0.0,0.001,0.0
10,186028501,1,0.76,1.0,0.687,1602,801,801,0,592,0.253,0.0,0.036,0.0
11,186821501,1,1.227,2.0,0.714,735,368,367,1,267,1.364,0.0,0.063,0.0
12,187319101,1,0.65,1.0,0.65,118,59,59,0,38,0.0,0.94,0.0,0.0
13,187426001,1,0.795,1.0,0.651,472,236,236,0,170,0.288,0.0,0.0,1.0
14,187758401,1,1.192,2.0,0.65,1622,811,811,0,594,1.328,0.0,0.063,0.0
15,187781201,1,1.497,2.0,0.651,1230,615,615,0,462,1.804,0.0,0.001,0.0
16,189660101,1,0.65,1.0,0.65,689,345,344,1,256,0.0,0.0,0.0,0.0
17,189877301,1,1.144,1.0,0.65,513,257,256,1,190,1.0,0.0,0.0,0.0
18,192487201,1,0.841,1.0,0.651,872,436,436,0,326,0.415,0.0,0.0,0.0
19,195978501,1,1.628,2.0,0.752,699,350,349,1,254,1.973,0.0,0.253,0.0
20,196727701,1,1.015,1.0,0.651,882,441,441,0,323,0.802,0.0,0.0,0.0
21,199485101,1,0.683,1.0,0.651,314,157,157,0,110,0.065,0.0,0.0,0.0
23,200512301,1,1.019,2.0,0.651,1424,712,712,0,531,0.937,0.0,0.0,0.0
24,202213001,1,0.662,1.0,0.65,1310,655,655,0,486,0.036,0.0,0.0,0.0
25,202911501,1,0.744,1.0,0.651,646,323,323,0,236,0.192,0.0,0.001,0.0
26,204654801,1,0.76,1.0,0.651,1594,797,797,0,592,0.252,0.0,0.0,0.0
27,205014901,1,0.725,1.0,0.651,1018,509,509,0,372,0.158,0.0,0.0,0.0
29,207082401,1,0.702,1.0,0.65,1400,700,700,0,527,0.132,0.22,0.046,0.0
30,208812001,1,0.748,1.0,0.65,366,183,183,0,133,0.199,0.0,0.0,0.0
31,210350901,1,1.645,2.0,0.795,300,150,150,0,107,2.004,0.0,0.145,0.0
32,210919601,1,0.652,1.0,0.652,618,309,309,0,225,0.001,0.0,0.001,0.0
33,212667701,1,1.312,2.0,0.651,1584,792,792,0,593,1.594,0.0,0.001,0.0
34,212769701,1,1.523,2.0,0.795,380,190,190,0,140,1.818,0.0,0.145,0.0
35,214367601,1,0.929,1.0,0.65,324,162,162,0,119,0.569,0.0,0.0,0.0
36,217649401,1,0.696,1.0,0.65,1586,793,793,0,590,0.116,0.0,0.046,0.0
37,217764201,1,1.03,2.0,0.65,1374,687,687,0,509,0.947,0.0,0.0,0.0
38,218303001,1,1.081,2.0,0.65,1612,806,806,0,594,1.158,0.19,0.253,0.0
39,218688101,1,0.706,1.0,0.651,1328,664,664,0,482,0.12,0.0,0.001,0.0
40,219468301,1,0.651,1.0,0.65,1466,733,733,0,544,0.0,0.0,0.0,0.0
41,219511701,1,0.692,1.0,0.651,1426,713,713,0,530,0.127,0.0,0.047,0.0
42,219900501,1,0.713,1.0,0.651,1142,571,571,0,426,0.136,0.0,0.0,0.0
43,220699801,1,0.65,1.0,0.65,654,327,327,0,236,0.0,0.0,0.0,0.0
44,220961301,1,1.14,1.0,0.752,82,41,41,0,24,1.002,0.0,0.101,0.0
45,222570001,1,0.854,1.0,0.651,780,390,390,0,293,0.434,0.0,0.0,0.0
46,222993101,1,0.653,1.0,0.651,1580,790,790,0,595,0.014,0.0,0.0,0.0
47,223048501,1,1.256,2.0,0.903,680,340,340,0,249,1.41,0.0,0.253,0.0
48,223120401,1,1.195,2.0,0.752,1584,792,792,0,591,1.333,0.0,0.101,0.0
49,223856401,1,0.809,1.0,0.777,958,479,479,0,350,0.322,0.0,0.127,0.0
50,224397101,1,0.808,1.0,0.65,942,471,471,0,352,0.322,0.0,0.0,0.0
51,226600001,1,0.784,1.0,0.65,1212,606,606,0,451,0.331,0.0,0.0,0.0
52,231526101,1,0.689,1.0,0.653,1592,796,796,0,591,0.076,0.0,0.002,0.0
53,232198601,1,0.696,1.0,0.65,1530,765,765,0,565,0.092,0.0,0.0,0.0
55,235994101,1,0.894,1.0,0.834,519,260,259,1,194,0.501,0.0,0.184,0.0
56,236937001,1,0.676,1.0,0.651,140,70,70,0,47,0.051,0.0,0.0,0.0
57,240029901,1,0.688,1.0,0.652,1558,779,779,0,591,0.076,0.0,0.002,0.0
58,240989701,1,0.751,1.0,0.651,542,271,271,0,203,0.202,0.0,0.001,0.0
60,245740201,1,0.851,1.0,0.65,1618,809,809,0,592,0.595,0.0,0.0,0.0
61,247273001,1,0.849,1.0,0.728,819,410,409,1,305,0.425,0.0,0.253,0.0
62,248044901,1,0.695,1.0,0.65,1596,798,798,0,591,0.091,0.0,0.0,0.0
63,253529101,1,0.736,1.0,0.65,1610,805,805,0,596,0.187,0.01,0.0,0.0
64,256334601,1,1.638,2.0,0.651,506,253,253,0,181,1.995,0.0,0.0,0.0
65,257051801,1,0.753,1.0,0.651,1628,814,814,0,595,0.29,0.0,0.0,0.0
67,259827801,1,1.259,2.0,0.903,1414,707,707,0,519,1.425,0.0,0.253,0.0
69,262938201,1,1.012,1.0,0.751,158,79,79,0,55,0.773,0.0,0.101,0.0
70,263181301,1,1.607,2.0,0.651,322,161,161,0,115,1.959,0.01,0.0,1.0
71,266876301,1,0.833,1.0,0.651,920,460,460,0,338,0.405,0.0,0.0,0.0
72,267044101,1,0.696,1.0,0.651,1574,787,787,0,591,0.091,0.0,0.0,0.0
73,267411001,1,0.674,1.0,0.651,672,336,336,0,245,0.05,0.0,0.0,0.0
74,268164901,1,1.654,2.0,0.904,1000,500,500,0,366,2.011,0.0,0.253,0.0
75,268192501,1,0.943,2.0,0.65,1596,798,798,0,595,0.917,0.0,0.0,1.0
76,269306201,1,0.714,1.0,0.651,1118,559,559,0,421,0.127,0.0,0.001,0.0
77,270552801,1,1.179,2.0,0.65,1293,647,646,1,484,1.285,0.0,0.0,0.0
78,270862901,1,0.75,1.0,0.651,518,259,259,0,191,0.201,0.0,0.0,0.0
79,271207601,1,1.624,2.0,0.651,252,126,126,0,87,1.985,0.0,0.0,0.0
