,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,8,0.788,5.0,0.696,917,461,456,5,337,0.649,0.0,0.0,1.0
2,178483501,1,3.079,3.0,0.65,124,62,62,0,44,4.972,0.0,0.0,1.0
3,178885001,8,0.988,5.0,0.65,1581,793,788,5,590,0.972,0.0,0.0,1.0
4,181758601,13,1.493,5.0,0.651,542,276,266,10,199,1.655,0.0,0.0,1.0
5,182232701,1,1.952,5.0,0.65,1572,786,786,0,591,3.798,0.0,0.0,1.0
7,183533601,15,1.024,5.0,0.651,665,338,327,11,242,1.131,0.0,0.0,1.0
8,184507401,1,1.892,3.0,0.651,658,329,329,0,247,2.78,0.0,0.0,1.0
9,185892901,3,0.771,2.0,0.651,974,488,486,2,364,0.314,0.0,0.0,1.0
10,186028501,5,0.757,5.0,0.65,1596,800,796,4,592,0.226,0.0,0.0,1.0
11,186821501,7,1.272,5.0,0.651,731,368,363,5,267,1.431,0.0,0.0,1.0
12,187319101,13,1.855,5.0,0.651,120,65,55,10,38,2.326,0.0,0.0,1.0
13,187426001,1,3.885,5.0,0.651,462,231,231,0,170,6.841,0.0,0.0,1.0
14,187758401,1,1.256,3.0,0.65,1610,805,805,0,594,1.791,0.0,0.0,1.0
15,187781201,1,1.436,3.0,0.651,1218,609,609,0,462,2.069,0.0,0.0,1.0
16,189660101,3,3.175,5.0,0.651,681,341,340,1,256,5.769,0.0,0.0,1.0
17,189877301,10,1.77,5.0,0.65,510,259,251,8,190,2.155,0.0,0.0,1.0
18,192487201,8,0.891,5.0,0.651,869,437,432,5,326,0.689,0.0,0.0,1.0
19,195978501,9,0.912,5.0,0.652,697,353,344,9,254,0.342,0.0,0.0,1.0
20,196727701,4,0.833,5.0,0.651,873,437,436,1,323,0.729,0.0,0.0,1.0
21,199485101,1,0.919,2.0,0.651,306,153,153,0,110,0.594,0.01,0.0,1.0
22,199836701,1,1.962,3.0,0.651,598,299,299,0,226,2.902,0.0,0.0,1.0
23,200512301,11,0.859,5.0,0.651,1426,715,711,4,531,0.879,0.0,0.0,1.0
24,202213001,4,0.71,5.0,0.65,1305,653,652,1,486,0.536,0.0,0.0,1.0
25,202911501,14,0.901,5.0,0.65,655,330,325,5,236,1.48,0.01,0.0,1.0
26,204654801,5,0.756,5.0,0.653,1586,795,791,4,592,0.242,0.0,0.0,1.0
27,205014901,1,0.729,1.0,0.651,1004,502,502,0,372,0.186,0.0,0.0,1.0
28,206569901,6,1.152,5.0,0.65,515,260,255,5,193,1.132,0.0,0.0,1.0
29,207082401,11,0.822,5.0,0.651,1400,705,695,10,527,0.263,0.0,0.0,1.0
