,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,0.962,1.0,0.65,908,454,454,0,337,0.638,0.0,0.078,0.0
2,178483501,1,1.58,2.0,0.714,124,62,62,0,44,1.934,0.0,0.064,0.0
3,178885001,1,0.934,2.0,0.651,1572,786,786,0,590,0.864,0.0,0.404,0.0
4,181758601,1,1.839,5.0,0.651,528,264,264,0,199,2.58,0.0,0.001,0.0
5,182232701,1,1.416,2.0,0.65,1572,786,786,0,591,1.686,0.0,0.0,1.0
7,183533601,1,0.719,1.0,0.651,647,324,323,1,242,0.138,0.0,0.0,0.0
8,184507401,1,1.276,2.0,0.715,658,329,329,0,247,1.33,0.0,0.064,0.0
9,185892901,1,0.892,1.0,0.819,972,486,486,0,364,0.487,0.0,0.169,0.0
10,186028501,5,0.792,5.0,0.697,1596,800,796,4,592,0.349,0.0,1.038,0.2
11,186821501,1,2.264,4.0,1.029,723,362,361,1,267,3.815,0.0,0.378,0.0
12,187319101,1,0.766,1.0,0.65,106,53,53,0,38,0.242,0.02,0.0,1.0
13,187426001,1,0.987,1.0,0.779,462,231,231,0,170,0.674,0.0,0.128,0.0
14,187758401,1,1.922,3.0,0.903,1610,805,805,0,594,2.987,0.0,0.253,0.0
15,187781201,1,2.176,3.0,0.752,1218,609,609,0,462,3.373,0.0,0.101,0.0
16,189660101,1,1.257,2.0,0.651,677,339,338,1,256,1.303,0.0,0.001,0.0
17,189877301,1,1.787,2.0,0.65,499,250,249,1,190,2.485,0.0,0.0,0.0
18,192487201,1,0.978,1.0,0.651,860,430,430,0,326,0.678,0.0,0.0,0.0
19,195978501,1,0.719,1.0,0.683,689,345,344,1,254,0.138,0.0,0.033,0.0
20,196727701,1,0.728,1.0,0.676,868,434,434,0,323,0.173,0.0,0.026,0.0
21,199485101,1,1.99,3.0,1.155,306,153,153,0,110,2.776,0.0,0.504,0.0
22,199836701,1,1.651,2.0,0.65,598,299,299,0,226,2.305,0.0,0.0,0.0
23,200512301,1,1.243,3.0,0.752,1410,705,705,0,531,1.458,0.0,0.101,0.0
24,202213001,1,0.888,1.0,0.729,1300,650,650,0,486,0.509,0.0,0.254,0.0
25,202911501,1,0.734,1.0,0.65,634,317,317,0,236,0.173,0.01,0.0,1.0
26,204654801,1,0.697,1.0,0.651,1582,791,791,0,592,0.092,0.0,0.0,0.0
27,205014901,1,1.648,2.0,0.651,1004,502,502,0,372,2.004,0.0,0.001,0.0
28,206569901,1,1.358,2.0,0.904,510,255,255,0,193,1.452,0.0,0.253,0.0
29,207082401,3,1.234,3.0,0.904,1392,697,695,2,527,1.421,0.0,0.912,0.0
30,208812001,1,1.038,2.0,0.651,354,177,177,0,133,0.981,0.0,0.001,0.0
31,210350901,1,1.643,2.0,0.903,288,144,144,0,107,2.0,0.0,0.253,0.0
32,210919601,1,0.848,1.0,0.652,604,302,302,0,225,0.405,0.0,0.0,0.0
33,212667701,1,1.479,4.0,0.65,1572,786,786,0,593,2.569,0.0,0.084,0.0
34,212769701,1,0.752,1.0,0.697,368,184,184,0,140,0.204,0.0,0.047,0.0
35,214367601,1,1.937,3.0,0.65,312,156,156,0,119,2.718,0.0,0.0,0.0
36,217649401,1,1.198,5.0,0.651,1578,789,789,0,590,1.567,0.0,1.757,0.0
37,217764201,1,1.288,5.0,0.715,1360,680,680,0,509,1.685,0.0,0.145,0.0
38,218303001,1,0.851,1.0,0.651,1600,800,800,0,594,0.46,0.0,0.001,0.0
39,218688101,1,1.469,2.0,0.651,1316,658,658,0,482,1.778,0.0,0.253,0.0
40,219468301,1,2.019,3.0,0.752,1454,727,727,0,544,3.124,0.0,0.101,0.0
41,219511701,1,0.848,1.0,0.696,1416,708,708,0,530,0.42,0.0,0.046,0.0
42,219900501,1,0.91,1.0,0.652,1130,565,565,0,426,0.54,0.0,0.001,0.0
43,220699801,1,0.651,1.0,0.651,640,320,320,0,236,0.001,0.0,0.001,0.0
44,220961301,1,1.625,2.0,0.904,72,36,36,0,24,1.994,0.0,0.253,0.0
45,222570001,1,0.95,1.0,0.652,768,384,384,0,293,0.609,0.0,0.001,0.0
46,222993101,1,0.832,1.0,0.651,1566,783,783,0,595,0.397,0.0,0.0,0.0
47,223048501,1,0.733,1.0,0.687,668,334,334,0,249,0.17,0.0,0.036,0.0
48,223120401,1,1.194,3.0,0.752,1574,787,787,0,591,1.366,0.0,0.253,0.0
49,223856401,1,0.957,1.0,0.804,950,475,475,0,350,0.629,0.0,0.217,0.0
50,224397101,1,1.285,2.0,0.65,930,465,465,0,352,1.829,0.0,0.504,0.0
51,226600001,1,0.8,1.0,0.65,1200,600,600,0,451,0.32,0.0,0.0,0.0
52,231526101,1,0.788,2.0,0.714,1582,791,791,0,591,0.309,0.0,0.145,0.0
53,232198601,1,1.222,3.0,0.819,1522,761,761,0,565,1.428,0.0,0.504,0.0
55,235994101,1,1.626,3.0,0.819,509,255,254,1,194,2.175,0.0,0.169,0.0
56,236937001,1,0.929,2.0,0.651,126,63,63,0,47,0.667,0.0,0.0,0.0
57,240029901,1,0.685,1.0,0.65,1548,774,774,0,591,0.111,0.57,0.036,0.0
58,240989701,1,1.175,2.0,0.651,528,264,264,0,203,1.288,0.0,0.0,0.0
59,242921301,1,0.727,1.0,0.652,274,137,137,0,104,0.156,0.0,0.002,0.0
60,245740201,1,1.372,2.0,0.651,1604,802,802,0,592,1.62,0.0,0.001,0.0
61,247273001,1,0.979,2.0,0.752,809,405,404,1,305,0.661,0.0,0.078,0.0
62,248044901,1,1.2,3.0,0.752,1588,794,794,0,591,1.383,0.0,0.36,0.0
63,253529101,1,0.651,1.0,0.65,1596,798,798,0,596,0.0,0.0,0.0,0.0
64,256334601,1,1.885,5.0,0.651,492,246,246,0,181,2.663,0.0,0.001,0.0
65,257051801,1,1.92,3.0,0.651,1614,807,807,0,595,2.982,0.0,0.0,0.0
66,257872901,1,1.631,2.0,0.651,202,101,101,0,75,1.991,0.01,0.0,0.0
67,259827801,1,0.848,1.0,0.777,1404,702,702,0,519,0.412,0.0,0.127,0.0
68,261217901,1,1.026,1.0,0.669,176,88,88,0,66,0.769,0.0,0.018,0.0
