,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,0.835,1.0,0.819,922,461,461,0,337,0.374,0.0,0.169,0.0
2,178483501,1,2.989,3.0,0.903,138,69,69,0,44,4.831,0.0,0.253,0.0
3,178885001,1,0.729,1.0,0.65,1586,793,793,0,590,0.192,0.0,0.063,0.0
5,182232701,1,0.665,1.0,0.65,1586,793,793,0,591,0.045,0.0,0.016,0.0
7,183533601,1,0.741,1.0,0.651,661,331,330,1,242,0.186,0.0,0.0,0.0
8,184507401,1,1.644,2.0,0.652,672,336,336,0,247,2.0,0.0,0.001,0.0
9,185892901,329,2.04,2.0,0.82,2780,1554,1226,328,364,2.393,0.0,1.504,0.0
10,186028501,1,1.583,2.0,0.65,1606,803,803,0,592,1.956,0.0,0.0,0.0
11,186821501,1,1.899,2.0,0.735,737,369,368,1,267,2.505,0.0,0.084,0.0
12,187319101,1,0.745,1.0,0.65,120,60,60,0,38,0.195,0.0,0.0,0.0
13,187426001,1,1.653,2.0,0.905,476,238,238,0,170,2.009,0.0,0.254,0.0
14,187758401,1,0.727,1.0,0.65,1624,812,812,0,594,0.23,0.0,0.0,0.0
15,187781201,1,0.769,1.0,0.651,1232,616,616,0,462,0.237,0.0,0.0,0.0
16,189660101,1,1.465,2.0,0.65,691,346,345,1,256,1.711,0.0,0.0,0.0
17,189877301,1,1.649,2.0,0.651,513,257,256,1,190,2.007,0.0,0.001,0.0
18,192487201,313,0.65,1.0,0.65,2970,1641,1329,312,326,0.0,0.01,0.0,0.0
19,195978501,1,1.033,1.0,0.904,703,352,351,1,254,0.832,0.0,0.505,0.0
21,199485101,1,0.728,1.0,0.687,320,160,160,0,110,0.155,0.0,0.036,0.0
22,199836701,240,1.65,2.0,0.903,2829,1534,1295,239,226,1.967,0.0,1.005,0.0
23,200512301,1,0.741,1.0,0.688,1424,712,712,0,531,0.19,0.0,0.037,0.0
24,202213001,1,0.701,1.0,0.696,1314,657,657,0,486,0.104,0.0,0.046,0.0
25,202911501,1,3.115,3.0,0.65,648,324,324,0,236,4.97,0.0,0.0,0.0
26,204654801,1,1.583,2.0,0.651,1596,798,798,0,592,1.958,0.0,0.0,0.0
27,205014901,1,1.264,2.0,0.651,1018,509,509,0,372,1.567,0.24,0.0,0.0
28,206569901,1,0.789,1.0,0.65,524,262,262,0,193,0.285,0.0,0.0,0.0
29,207082401,1,1.582,2.0,0.65,1404,702,702,0,527,2.346,0.0,0.0,0.0
30,208812001,1,1.146,1.0,0.697,368,184,184,0,133,1.044,0.0,0.047,0.0
31,210350901,1,0.817,1.0,0.65,302,151,151,0,107,0.335,0.0,0.0,0.0
32,210919601,1,1.653,2.0,0.652,618,309,309,0,225,2.008,0.0,0.0,0.0
33,212667701,1,1.441,2.0,0.652,1586,793,793,0,593,1.722,0.0,0.001,0.0
34,212769701,1,0.651,1.0,0.651,382,191,191,0,140,0.0,1.0,0.001,0.0
35,214367601,1,0.725,1.0,0.65,326,163,163,0,119,0.151,0.0,0.0,0.0
36,217649401,249,1.656,2.0,0.904,4244,2246,1998,248,590,2.011,0.0,1.005,0.0
37,217764201,1,0.808,1.0,0.697,1374,687,687,0,509,0.328,0.0,0.046,0.0
38,218303001,1,0.816,1.0,0.687,1614,807,807,0,594,0.339,0.0,0.036,0.0
39,218688101,1,2.427,3.0,0.903,1330,665,665,0,482,4.011,0.0,0.253,0.0
