,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,0.988,1.0,0.652,908,454,454,0,337,0.677,0.0,0.002,0.0
2,178483501,1,2.437,5.0,0.65,124,62,62,0,44,3.953,0.0,0.001,0.0
3,178885001,1,0.787,1.0,0.696,1572,786,786,0,590,0.278,0.0,0.119,0.0
4,181758601,1,0.732,1.0,0.652,528,264,264,0,199,0.165,0.0,0.0,0.0
5,182232701,1,0.787,1.0,0.735,1572,786,786,0,591,0.278,0.0,0.085,0.0
7,183533601,1,0.788,1.0,0.651,647,324,323,1,242,0.28,0.0,0.0,0.0
8,184507401,1,1.565,2.0,0.651,658,329,329,0,247,1.917,0.0,0.001,0.0
9,185892901,1,1.113,1.0,0.778,972,486,486,0,364,0.969,0.0,0.378,0.0
10,186028501,1,1.343,3.0,0.65,1592,796,796,0,592,2.184,0.0,0.101,0.0
11,186821501,3,0.747,1.0,0.651,725,364,361,3,267,0.206,0.0,0.125,0.0
12,187319101,1,0.753,1.0,0.707,106,53,53,0,38,0.203,0.0,0.056,0.0
13,187426001,1,1.137,1.0,0.653,462,231,231,0,170,0.987,0.0,0.184,0.0
14,187758401,3,0.789,2.0,0.651,1612,807,805,2,594,0.277,0.0,0.583,0.0
15,187781201,1,0.752,1.0,0.651,1218,609,609,0,462,0.207,0.0,0.0,0.0
16,189660101,1,0.72,1.0,0.65,677,339,338,1,256,0.148,0.0,0.0,0.0
17,189877301,1,1.538,2.0,0.652,499,250,249,1,190,1.863,0.0,0.001,0.0
18,192487201,1,1.032,1.0,0.651,860,430,430,0,326,0.781,0.0,0.0,0.0
19,195978501,1,1.59,5.0,0.752,689,345,344,1,254,2.15,0.0,0.404,0.0
20,196727701,3,0.852,2.0,0.819,870,436,434,2,323,0.403,0.0,0.602,0.0
21,199485101,6,1.007,2.0,0.651,311,158,153,5,110,0.691,0.0,0.727,0.0
22,199836701,1,1.645,2.0,0.65,598,299,299,0,226,2.002,0.0,0.001,0.0
23,200512301,1,0.956,1.0,0.653,1410,705,705,0,531,0.689,0.0,0.036,0.0
24,202213001,1,1.048,1.0,0.752,1300,650,650,0,486,0.882,0.0,0.169,0.0
25,202911501,1,1.204,1.0,0.65,634,317,317,0,236,1.135,0.0,0.0,0.0
26,204654801,1,0.664,1.0,0.65,1582,791,791,0,592,0.051,0.0,0.0,0.0
