,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,52,1.384,5.0,0.65,971,505,466,39,337,1.589,0.0,0.0,1.0
2,178483501,30,2.866,5.0,0.65,155,91,64,27,44,3.563,0.0,0.0,1.0
3,178885001,88,1.481,5.0,0.65,1691,873,818,55,590,2.013,0.01,0.0,1.0
4,181758601,84,2.411,5.0,0.651,644,347,297,50,199,3.686,0.02,0.005,0.99
5,182232701,18,0.949,5.0,0.65,1591,803,788,15,591,0.774,0.0,0.0,1.0
7,183533601,4,0.959,5.0,0.651,652,327,325,2,242,1.088,0.0,0.0,1.0
8,184507401,86,2.136,5.0,0.651,773,414,359,55,247,3.164,0.01,0.0,1.0
9,185892901,10,1.368,5.0,0.651,983,495,488,7,364,1.576,0.0,0.0,1.0
10,186028501,11,0.827,5.0,0.65,1604,806,798,8,592,0.522,0.0,0.0,1.0
11,186821501,89,2.166,5.0,0.651,840,450,390,60,267,2.997,0.01,0.006,0.97
12,187319101,38,3.639,5.0,0.65,150,90,60,30,38,6.107,0.05,0.0,1.0
13,187426001,19,1.45,5.0,0.651,484,249,235,14,170,1.684,0.01,0.0,1.0
14,187758401,93,1.408,5.0,0.65,1728,897,831,66,594,1.87,0.01,0.0,0.97
15,187781201,89,1.5,5.0,0.651,1328,697,631,66,462,1.898,0.01,0.0,1.0
16,189660101,1,2.784,4.0,0.65,677,339,338,1,256,4.655,0.0,0.0,1.0
17,189877301,92,2.595,5.0,0.65,612,341,271,70,190,3.387,0.02,0.006,0.99
18,192487201,1,2.406,4.0,0.651,860,430,430,0,326,4.135,0.0,0.0,1.0
19,195978501,11,1.559,5.0,0.809,699,355,344,11,254,1.696,0.0,0.011,0.91
20,196727701,28,1.196,5.0,0.65,899,461,438,23,323,1.084,0.0,0.0,1.0
21,199485101,66,2.791,5.0,0.651,381,218,163,55,110,3.19,0.01,0.0,1.0
22,199836701,87,2.278,5.0,0.65,713,385,328,57,226,3.364,0.02,0.009,0.95
23,200512301,67,1.315,5.0,0.65,1490,771,719,52,531,1.496,0.0,0.0,1.0
24,202213001,17,0.995,5.0,0.651,1318,666,652,14,486,0.82,0.0,0.0,1.0
25,202911501,1,2.899,4.0,0.65,634,317,317,0,236,4.823,0.0,0.0,1.0
26,204654801,83,1.349,5.0,0.651,1688,873,815,58,592,1.804,0.01,0.009,0.98
27,205014901,1,2.832,5.0,0.651,1004,502,502,0,372,5.589,0.0,0.0,1.0
28,206569901,90,2.533,5.0,0.65,619,344,275,69,193,3.121,0.02,0.0,1.0
29,207082401,62,1.29,5.0,0.651,1457,756,701,55,527,1.08,0.0,0.0,1.0
30,208812001,1,3.634,4.0,1.321,354,177,177,0,133,5.976,0.0,0.0,1.0
31,210350901,8,1.036,5.0,0.65,295,151,144,7,107,0.429,0.0,0.0,1.0
32,210919601,87,2.342,5.0,0.652,720,388,332,56,225,3.477,0.02,0.004,0.99
33,212667701,14,1.113,5.0,0.65,1585,799,786,13,593,1.116,0.0,0.0,1.0
34,212769701,6,1.789,5.0,0.651,373,189,184,5,140,2.172,0.0,0.0,1.0
35,214367601,89,3.293,5.0,0.65,425,244,181,63,119,5.086,0.07,0.0,1.0
36,217649401,88,1.458,5.0,0.65,1695,876,819,57,590,1.98,0.01,0.0,1.0
37,217764201,5,1.57,5.0,0.65,1364,684,680,4,509,1.869,0.0,0.0,1.0
38,218303001,23,0.918,5.0,0.65,1624,822,802,20,594,0.65,0.0,0.0,1.0
39,218688101,92,1.646,5.0,0.65,1437,749,688,61,482,2.175,0.01,0.0,1.0
40,219468301,85,1.393,5.0,0.65,1548,811,737,74,544,1.257,0.0,0.0,1.0
41,219511701,4,0.817,5.0,0.65,1419,711,708,3,530,0.59,0.0,0.0,1.0
42,219900501,19,1.001,5.0,0.651,1154,583,571,12,426,1.034,0.0,0.0,1.0
43,220699801,1,3.826,5.0,0.651,640,320,320,0,236,6.954,0.0,0.0,1.0
44,220961301,24,3.696,5.0,0.651,104,59,45,14,24,6.54,0.0,0.0,1.0
45,222570001,86,1.944,5.0,0.65,873,469,404,65,293,2.424,0.02,0.0,1.0
46,222993101,23,0.942,5.0,0.652,1588,805,783,22,595,0.416,0.0,0.0,1.0
47,223048501,88,2.123,5.0,0.65,779,421,358,63,249,2.836,0.0,0.0,1.0
48,223120401,13,1.16,5.0,0.65,1586,799,787,12,591,0.954,0.0,0.0,1.0
49,223856401,83,1.781,5.0,0.651,1058,557,501,56,350,2.44,0.01,0.002,0.99
50,224397101,9,0.858,5.0,0.65,940,473,467,6,352,0.754,0.0,0.0,1.0
51,226600001,1,1.977,4.0,0.65,1200,600,600,0,451,3.52,0.0,0.0,1.0
52,231526101,82,1.417,5.0,0.651,1692,872,820,52,591,1.948,0.01,0.0,0.99
53,232198601,24,0.959,5.0,0.65,1551,784,767,17,565,0.937,0.0,0.0,1.0
55,235994101,91,2.605,5.0,0.666,618,345,273,72,194,3.181,0.01,0.0,1.0
56,236937001,4,1.23,5.0,0.651,131,66,65,1,47,1.771,0.02,0.0,1.0
57,240029901,68,1.243,5.0,0.65,1626,841,785,56,591,1.3,0.0,0.0,0.99
58,240989701,57,1.803,5.0,0.651,590,320,270,50,203,1.665,0.0,0.0,1.0
59,242921301,88,3.586,5.0,0.65,380,224,156,68,104,5.104,0.01,0.0,1.0
60,245740201,66,1.284,5.0,0.65,1689,867,822,45,592,1.647,0.0,0.002,0.98
61,247273001,87,2.049,5.0,0.651,917,491,426,65,305,2.512,0.01,0.0,1.0
62,248044901,91,1.361,5.0,0.651,1698,884,814,70,591,1.636,0.0,0.002,0.98
63,253529101,92,1.367,5.0,0.65,1708,889,819,70,596,1.636,0.0,0.005,0.99
64,256334601,1,4.589,5.0,0.651,492,246,246,0,181,7.927,0.0,0.0,1.0
65,257051801,95,1.384,5.0,0.651,1734,901,833,68,595,1.859,0.0,0.0,1.0
66,257872901,74,3.768,5.0,0.651,293,174,119,55,75,6.245,0.07,0.0,0.97
67,259827801,90,1.619,5.0,0.65,1530,791,739,52,519,2.329,0.01,0.003,0.99
68,261217901,31,2.308,5.0,0.652,210,118,92,26,66,2.453,0.0,0.0,1.0
69,262938201,57,3.884,5.0,0.65,213,130,83,47,55,5.918,0.04,0.0,1.0
70,263181301,1,0.915,2.0,0.651,308,154,154,0,115,0.557,0.01,0.0,1.0
71,266876301,87,1.903,5.0,0.65,1020,540,480,60,338,2.557,0.02,0.0,1.0
72,267044101,8,0.793,5.0,0.704,1573,790,783,7,591,0.259,0.0,0.0,1.0
