,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,0.696,1.0,0.65,920,460,460,0,337,0.092,0.0,0.0,0.0
2,178483501,1,0.727,1.0,0.686,138,69,69,0,44,0.155,0.0,0.036,0.0
3,178885001,1,0.686,1.0,0.672,1584,792,792,0,590,0.075,0.0,0.022,0.0
4,181758601,1,0.651,1.0,0.651,542,271,271,0,199,0.001,0.0,0.001,0.0
5,182232701,1,0.651,1.0,0.65,1584,792,792,0,591,0.0,1.0,0.0,1.0
7,183533601,1,0.675,1.0,0.651,661,331,330,1,242,0.051,0.0,0.0,0.0
8,184507401,1,0.651,1.0,0.65,672,336,336,0,247,0.0,0.0,0.0,0.0
9,185892901,1,0.728,1.0,0.652,984,492,492,0,364,0.278,0.0,0.001,0.0
10,186028501,1,0.726,1.0,0.65,1604,802,802,0,592,0.16,0.0,0.0,0.0
11,186821501,1,0.68,1.0,0.651,735,368,367,1,267,0.074,0.0,0.0,0.0
12,187319101,1,0.683,1.0,0.65,120,60,60,0,38,0.07,0.0,0.0,0.0
13,187426001,1,0.697,1.0,0.652,474,237,237,0,170,0.092,0.0,0.0,0.0
14,187758401,1,0.651,1.0,0.651,1624,812,812,0,594,0.002,0.0,0.001,0.0
15,187781201,1,1.654,2.0,0.651,1232,616,616,0,462,2.01,0.0,0.0,0.0
16,189660101,1,0.685,1.0,0.65,691,346,345,1,256,0.086,0.0,0.0,0.0
17,189877301,1,0.696,1.0,0.65,513,257,256,1,190,0.098,0.0,0.0,0.0
18,192487201,1,0.651,1.0,0.651,874,437,437,0,326,0.001,0.0,0.001,0.0
19,195978501,1,1.021,1.0,0.752,701,351,350,1,254,0.797,0.0,0.101,0.0
20,196727701,1,0.696,1.0,0.65,880,440,440,0,323,0.092,0.0,0.0,0.0
21,199485101,1,0.899,1.0,0.651,318,159,159,0,110,0.504,0.0,0.001,0.0
23,200512301,1,0.735,1.0,0.651,1422,711,711,0,531,0.169,0.0,0.0,0.0
24,202213001,1,0.845,1.0,0.65,1312,656,656,0,486,0.576,0.0,0.101,0.0
25,202911501,1,1.037,1.0,0.65,648,324,324,0,236,0.82,0.0,0.0,0.0
26,204654801,1,0.651,1.0,0.65,1594,797,797,0,592,0.0,0.0,0.0,0.0
27,205014901,1,2.135,2.0,0.651,1018,509,509,0,372,2.992,0.0,0.0,0.0
28,206569901,1,0.672,1.0,0.651,522,261,261,0,193,0.056,0.0,0.001,0.0
29,207082401,1,1.818,2.0,0.82,1402,701,701,0,527,2.552,0.0,0.504,0.0
30,208812001,1,1.135,1.0,0.65,368,184,184,0,133,0.988,0.0,0.0,0.0
31,210350901,1,0.687,1.0,0.651,300,150,150,0,107,0.075,0.0,0.001,0.0
32,210919601,1,0.652,1.0,0.651,618,309,309,0,225,0.0,0.0,0.0,0.0
33,212667701,1,1.691,2.0,0.65,1586,793,793,0,593,2.409,0.0,0.0,0.0
34,212769701,1,0.66,1.0,0.65,380,190,190,0,140,0.037,0.0,0.0,0.0
35,214367601,1,0.683,1.0,0.65,326,163,163,0,119,0.065,0.0,0.0,0.0
36,217649401,1,0.758,1.0,0.651,1590,795,795,0,590,0.329,0.0,0.001,0.0
37,217764201,317,1.599,2.0,0.903,5548,2932,2616,316,509,1.844,0.0,1.004,0.0
38,218303001,1,0.66,1.0,0.65,1614,807,807,0,594,0.033,0.0,0.016,0.0
39,218688101,1,1.919,2.0,0.651,1330,665,665,0,482,2.68,0.0,0.0,0.0
40,219468301,1,1.53,2.0,0.65,1468,734,734,0,544,1.864,0.0,0.0,0.0
41,219511701,1,0.68,1.0,0.65,1428,714,714,0,530,0.074,0.0,0.0,0.0
42,219900501,1,0.677,1.0,0.652,1144,572,572,0,426,0.063,0.0,0.002,0.0
43,220699801,1,1.644,2.0,0.65,654,327,327,0,236,2.001,0.0,0.0,0.0
44,220961301,1,0.651,1.0,0.651,84,42,42,0,24,0.0,0.0,0.0,0.0
45,222570001,1,0.688,1.0,0.652,782,391,391,0,293,0.076,0.0,0.002,0.0
46,222993101,1,0.686,1.0,0.651,1580,790,790,0,595,0.074,0.0,0.0,0.0
47,223048501,1,0.902,1.0,0.651,680,340,340,0,249,0.506,0.0,0.001,0.0
