,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,0.857,1.0,0.777,916,458,458,0,337,0.431,0.0,0.127,0.0
2,178483501,1,0.698,1.0,0.65,138,69,69,0,44,0.099,0.0,0.0,0.0
3,178885001,1,0.777,1.0,0.652,1580,790,790,0,590,0.306,0.0,0.129,0.0
4,181758601,1,1.145,1.0,0.651,542,271,271,0,199,1.05,0.0,0.001,0.0
5,182232701,1,0.711,1.0,0.668,1582,791,791,0,591,0.136,0.0,0.056,0.0
7,183533601,1,0.864,1.0,0.653,661,331,330,1,242,0.436,0.0,0.002,0.0
9,185892901,1,1.009,1.0,0.796,980,490,490,0,364,0.731,0.0,0.145,0.0
10,186028501,606,1.655,2.0,0.903,7373,3989,3384,605,592,2.007,0.0,1.005,0.0
11,186821501,1,1.0,1.0,0.778,731,366,365,1,267,0.706,0.0,0.128,0.0
12,187319101,1,1.607,2.0,0.651,120,60,60,0,38,1.975,0.0,0.001,0.0
14,187758401,1,1.258,2.0,0.651,1624,812,812,0,594,1.556,0.0,0.253,0.0
15,187781201,1,0.892,1.0,0.688,1232,616,616,0,462,0.553,0.0,0.037,0.0
16,189660101,1,2.138,2.0,0.651,691,346,345,1,256,2.996,0.0,0.0,0.0
17,189877301,1,1.636,2.0,0.651,513,257,256,1,190,1.996,0.0,0.001,0.0
18,192487201,1,0.843,1.0,0.653,874,437,437,0,326,0.398,0.0,0.002,0.0
19,195978501,1,2.636,4.0,1.321,697,349,348,1,254,4.526,0.0,0.671,0.0
20,196727701,1,2.078,3.0,0.65,880,440,440,0,323,3.465,0.0,0.0,0.0
21,199485101,1,0.818,1.0,0.752,314,157,157,0,110,0.337,0.0,0.101,0.0
23,200512301,1,0.909,1.0,0.697,1424,712,712,0,531,0.552,0.0,0.046,0.0
24,202213001,1,1.077,2.0,0.796,1308,654,654,0,486,1.044,0.0,0.404,0.0
25,202911501,1,1.307,1.0,0.651,648,324,324,0,236,1.336,0.0,0.0,0.0
26,204654801,1,0.784,1.0,0.686,1594,797,797,0,592,0.328,0.0,0.036,0.0
27,205014901,1,0.939,1.0,0.652,1018,509,509,0,372,0.616,0.0,0.001,0.0
29,207082401,1,0.716,1.0,0.687,1400,700,700,0,527,0.143,0.0,0.056,0.0
30,208812001,1,3.537,4.0,0.65,368,184,184,0,133,5.896,0.0,0.0,0.0
31,210350901,1,0.726,1.0,0.696,296,148,148,0,107,0.154,0.0,0.046,0.0
32,210919601,1,1.003,1.0,0.652,618,309,309,0,225,0.711,0.0,0.0,0.0
33,212667701,1,1.683,4.0,0.735,1586,793,793,0,593,2.986,0.0,0.084,0.0
34,212769701,1,3.135,3.0,0.903,376,188,188,0,140,5.001,0.0,0.253,0.0
35,214367601,1,1.644,2.0,0.651,326,163,163,0,119,2.006,0.0,0.001,0.0
36,217649401,1,0.887,1.0,0.697,1590,795,795,0,590,0.524,0.0,0.253,0.0
37,217764201,1,1.081,1.0,0.651,1374,687,687,0,509,0.977,0.0,0.0,0.0
38,218303001,1,1.585,2.0,0.819,1614,807,807,0,594,2.118,0.0,0.169,0.0
39,218688101,1,0.665,1.0,0.65,1330,665,665,0,482,0.046,0.0,0.0,0.0
41,219511701,1,0.65,1.0,0.65,1424,712,712,0,530,0.0,0.66,0.0,0.0
42,219900501,1,0.742,1.0,0.651,1144,572,572,0,426,0.189,0.0,0.0,0.0
43,220699801,1,0.747,1.0,0.65,654,327,327,0,236,0.195,0.0,0.0,0.0
45,222570001,1,0.739,1.0,0.651,782,391,391,0,293,0.182,0.0,0.0,0.0
46,222993101,1,0.992,2.0,0.651,1580,790,790,0,595,0.84,0.0,0.0,0.0
47,223048501,1,1.006,1.0,0.904,676,338,338,0,249,0.717,0.0,0.254,0.0
48,223120401,1,2.506,3.0,0.752,1582,791,791,0,591,4.193,0.0,0.253,0.0
49,223856401,1,1.042,1.0,0.904,960,480,480,0,350,0.856,0.0,0.361,0.0
50,224397101,156,1.654,2.0,0.904,2097,1126,971,155,352,2.007,0.0,1.006,0.0
51,226600001,211,1.654,2.0,0.903,3058,1634,1424,210,451,2.007,0.0,1.005,0.0
52,231526101,1,0.929,1.0,0.715,1590,795,795,0,591,0.604,0.0,0.064,0.0
53,232198601,2,0.651,1.0,0.651,1543,772,771,1,565,0.001,0.0,0.001,0.0
55,235994101,1,0.751,1.0,0.686,519,260,259,1,194,0.202,0.0,0.036,0.0
56,236937001,1,1.063,1.0,0.688,140,70,70,0,47,0.853,0.0,0.037,0.0
57,240029901,1,1.687,4.0,0.853,1556,778,778,0,591,2.993,0.0,0.671,0.0
58,240989701,1,1.651,2.0,0.651,542,271,271,0,203,2.008,0.0,0.0,0.0
59,242921301,1,0.904,1.0,0.779,282,141,141,0,104,0.509,0.0,0.129,0.0
60,245740201,1,1.507,3.0,0.65,1618,809,809,0,592,2.563,0.0,0.0,0.0
61,247273001,1,0.754,1.0,0.651,817,409,408,1,305,0.234,0.0,0.0,0.0
62,248044901,1,0.93,1.0,0.714,1596,798,798,0,591,0.607,0.0,0.064,0.0
63,253529101,1,1.578,2.0,0.651,1610,805,805,0,596,2.107,0.0,0.0,0.0
64,256334601,1,3.149,4.0,0.651,506,253,253,0,181,5.288,0.0,0.0,0.0
65,257051801,1,0.678,1.0,0.651,1628,814,814,0,595,0.071,0.41,0.0,0.0
66,257872901,1,1.343,1.0,0.754,212,106,106,0,75,1.4,0.0,0.102,0.0
67,259827801,546,2.845,3.0,1.154,4147,2346,1801,545,519,1.239,0.0,2.505,0.0
70,263181301,1,1.541,2.0,0.651,322,161,161,0,115,1.837,0.0,0.001,0.0
71,266876301,1,0.856,1.0,0.651,922,461,461,0,338,0.429,0.0,0.0,0.0
72,267044101,1,0.716,1.0,0.65,1576,788,788,0,591,0.153,0.0,0.078,0.0
74,268164901,235,1.632,2.0,0.903,2814,1524,1290,234,366,1.939,0.0,1.006,0.0
75,268192501,1,1.012,2.0,0.651,1596,798,798,0,595,0.945,0.0,0.001,0.0
76,269306201,1,0.913,1.0,0.652,1118,559,559,0,421,0.58,0.0,0.001,0.0
77,270552801,1,0.803,1.0,0.652,1293,647,646,1,484,0.337,0.0,0.002,0.0
78,270862901,1,0.788,1.0,0.651,518,259,259,0,191,0.288,0.0,0.0,0.0
79,271207601,1,1.609,2.0,0.651,252,126,126,0,87,1.96,0.0,0.001,0.0
80,271501201,1,0.813,1.0,0.731,1216,608,608,0,449,0.348,0.0,0.08,0.0
81,271671501,1,3.152,3.0,0.903,1074,537,537,0,404,5.011,0.0,0.253,0.0
82,273687001,1,0.652,1.0,0.652,28,14,14,0,5,0.001,0.0,0.001,0.0
83,274252701,1,0.917,1.0,0.652,1612,806,806,0,595,0.667,0.0,0.001,0.0
84,275473701,1,1.323,1.0,0.752,242,121,121,0,88,1.364,0.0,0.102,0.0
85,282893001,1,0.921,1.0,0.698,1586,793,793,0,590,0.672,0.0,0.361,0.0
86,283237601,1,1.647,2.0,0.65,448,224,224,0,158,2.006,0.0,0.0,0.0
87,284492401,1,1.448,2.0,0.651,1620,810,810,0,592,1.733,0.0,0.001,0.0
88,285373201,1,1.043,1.0,0.752,954,477,477,0,353,0.86,0.0,0.102,0.0
89,285391201,1,1.611,2.0,0.65,206,103,103,0,71,1.97,0.0,0.0,0.0
90,287074901,1,0.886,1.0,0.651,1588,794,794,0,593,0.522,0.0,0.0,0.0
91,287392801,1,0.651,1.0,0.65,1608,804,804,0,596,0.0,0.0,0.0,1.0
92,287882201,1,0.723,1.0,0.65,1406,703,703,0,524,0.162,0.0,0.0,0.0
94,291918801,1,1.655,2.0,0.904,1228,614,614,0,456,2.011,0.0,0.254,0.0
95,294077501,1,0.705,1.0,0.651,1052,526,526,0,391,0.113,0.0,0.0,0.0
96,294851801,1,1.031,1.0,0.651,1606,803,803,0,594,0.903,0.0,0.0,0.0
97,295786301,1,0.973,1.0,0.697,912,456,456,0,336,0.654,0.0,0.046,0.0
98,295832401,1,0.898,1.0,0.686,596,298,298,0,220,0.499,0.0,0.036,0.0
99,296967301,1,0.726,1.0,0.686,1592,796,796,0,592,0.164,0.0,0.036,0.0
100,297260101,1,0.902,1.0,0.777,566,283,283,0,208,0.505,0.0,0.127,0.0
101,298719001,1,1.636,2.0,0.651,476,238,238,0,175,1.995,0.0,0.001,0.0
102,303018401,1,2.51,3.0,0.65,1592,796,796,0,591,4.199,0.0,0.0,0.0
103,303502201,1,0.651,1.0,0.651,1568,784,784,0,583,0.0,0.0,0.0,0.0
104,305705001,1,0.705,1.0,0.65,1580,790,790,0,591,0.169,0.0,0.0,0.0
105,311266501,1,1.692,4.0,0.852,1598,799,799,0,593,3.007,0.0,0.202,0.0
106,312987901,1,0.711,1.0,0.651,1600,800,800,0,595,0.136,0.0,0.0,0.0
107,313099201,1,0.931,1.0,0.819,1256,628,628,0,468,0.584,0.0,0.169,0.0
108,313599001,1,0.747,1.0,0.687,878,439,439,0,320,0.199,0.0,0.036,0.0
109,314610001,1,1.258,2.0,1.054,806,403,403,0,295,1.33,0.0,0.404,0.0
110,316062301,50,1.642,2.0,0.904,1705,877,828,49,463,1.995,0.0,0.997,0.0
111,317049401,1,0.688,1.0,0.651,472,236,236,0,170,0.076,0.0,0.016,0.0
114,323653801,1,0.928,1.0,0.651,1600,800,800,0,591,0.604,0.0,0.001,0.0
115,323793801,1,1.273,1.0,0.903,736,368,368,0,271,1.274,0.0,0.253,0.0
116,324962901,1,1.651,2.0,0.651,1136,568,568,0,427,2.008,0.0,0.001,0.0
117,325995301,1,0.694,1.0,0.65,1606,803,803,0,590,0.096,0.0,0.046,0.0
118,328599801,1,1.014,2.0,0.651,1594,797,797,0,595,0.948,0.0,0.001,0.0
119,328792801,1,0.783,1.0,0.65,1608,804,804,0,596,0.327,0.0,0.0,0.0
120,331554501,1,1.044,1.0,0.651,718,359,359,0,262,0.798,0.0,0.001,0.0
121,332552101,1,1.172,1.0,0.753,1008,504,504,0,377,1.118,0.0,0.101,0.0
122,333665401,447,1.656,2.0,0.903,5584,3015,2569,446,591,2.009,0.0,1.005,0.0
124,340860901,1,0.795,1.0,0.65,1232,616,616,0,458,0.289,0.0,0.0,0.0
125,340955901,1,0.696,1.0,0.651,944,472,472,0,348,0.092,0.0,0.0,1.0
126,341378901,1,1.225,2.0,0.903,858,429,429,0,318,1.272,0.0,0.253,0.0
127,342463701,1,1.712,3.0,0.65,1218,609,609,0,458,2.883,0.0,0.0,0.0
128,342552501,1,0.682,1.0,0.666,606,303,303,0,223,0.068,0.0,0.033,0.0
129,344386601,1,0.999,1.0,0.778,726,363,363,0,266,0.704,0.0,0.128,0.0
130,345126301,1,0.774,1.0,0.65,334,167,167,0,122,0.251,0.0,0.0,0.0
131,345397901,268,1.653,2.0,0.651,3317,1792,1525,267,340,2.007,0.0,1.003,0.0
132,346006301,1,3.15,3.0,0.903,1098,549,549,0,402,5.009,0.0,0.253,0.0
133,347058701,1,0.727,1.0,0.686,1580,790,790,0,592,0.165,0.0,0.036,0.0
134,348560401,1,0.769,1.0,0.65,1618,809,809,0,596,0.257,0.0,0.0,0.0
135,348606901,1,0.841,1.0,0.651,1586,793,793,0,590,0.49,0.0,0.254,0.0
136,351329101,1,1.427,2.0,0.651,1588,794,794,0,596,1.765,0.0,0.001,0.0
137,353021501,1,2.961,3.0,0.903,452,226,226,0,161,4.743,0.0,0.253,0.0
139,356373201,1,0.785,1.0,0.65,1404,702,702,0,525,0.275,0.0,0.0,0.0
140,358732701,1,1.515,3.0,0.752,1580,790,790,0,590,2.571,0.0,0.253,0.0
141,360465001,1,1.651,2.0,0.65,1606,803,803,0,596,2.007,0.0,0.0,0.0
142,364627301,262,1.483,2.0,0.904,3711,1986,1725,261,591,1.591,0.0,1.006,0.0
143,365969701,1,1.038,1.0,0.697,1596,798,798,0,592,0.917,0.0,0.046,0.0
144,368897601,1,1.354,1.0,1.011,521,261,260,1,189,1.409,0.0,0.361,0.0
145,370070501,1,0.695,1.0,0.65,1536,768,768,0,571,0.097,0.0,0.0,0.0
146,373885001,1,2.152,2.0,1.154,654,327,327,0,240,3.01,0.0,0.504,0.0
147,376055601,1,1.644,2.0,0.903,208,104,104,0,70,2.004,0.0,0.253,0.0
148,378981801,1,0.772,1.0,0.651,359,180,179,1,126,0.247,0.0,0.0,0.0
149,380010101,1,0.729,1.0,0.651,68,34,34,0,20,0.177,0.0,0.0,0.0
150,380172301,322,1.687,2.0,1.154,3999,2160,1839,321,590,1.157,0.0,1.506,0.0
