,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,2.372,5.0,0.903,908,454,454,0,337,4.757,0.0,0.629,0.0
2,178483501,1,1.014,1.0,0.651,124,62,62,0,44,0.761,0.0,0.001,0.0
3,178885001,1,0.959,2.0,0.65,1572,786,786,0,590,0.712,0.0,0.253,0.0
4,181758601,1,1.641,2.0,0.651,528,264,264,0,199,1.995,0.0,0.001,0.0
5,182232701,1,1.319,3.0,0.65,1572,786,786,0,591,1.47,0.0,0.0,1.0
7,183533601,4,1.682,5.0,0.652,652,327,325,2,242,2.126,0.0,0.727,0.0
8,184507401,78,2.372,5.0,0.652,787,406,381,25,247,4.111,0.0,1.669,0.03
9,185892901,78,2.666,5.0,0.904,1095,563,532,31,364,4.039,0.0,1.764,0.01
10,186028501,82,2.096,5.0,0.777,1726,877,849,28,592,3.237,0.0,1.853,0.02
11,186821501,3,0.796,5.0,0.697,725,364,361,3,267,0.262,0.0,0.883,0.0
12,187319101,6,1.734,5.0,0.688,116,58,58,0,38,3.423,0.0,1.065,0.0
13,187426001,75,2.733,5.0,0.698,591,305,286,19,170,4.916,0.0,1.76,0.04
14,187758401,1,0.907,5.0,0.651,1610,805,805,0,594,0.715,0.0,0.046,0.0
15,187781201,3,0.987,5.0,0.653,1222,611,611,0,462,0.925,0.0,1.211,0.0
16,189660101,75,2.989,5.0,0.65,805,413,392,21,256,4.842,0.01,1.613,0.04
17,189877301,7,4.38,5.0,0.65,509,256,253,3,190,7.715,0.0,0.409,0.14
18,192487201,1,1.357,2.0,0.651,860,430,430,0,326,1.596,0.0,0.001,0.0
19,195978501,78,2.239,5.0,0.651,814,422,392,30,254,3.767,0.0,1.664,0.03
20,196727701,1,3.327,4.0,0.853,868,434,434,0,323,5.537,0.0,0.202,0.0
21,199485101,4,1.264,5.0,0.668,312,156,156,0,110,1.672,0.0,1.102,0.0
22,199836701,1,0.761,1.0,0.666,598,299,299,0,226,0.221,0.0,0.016,0.0
23,200512301,1,0.95,2.0,0.753,1410,705,705,0,531,0.698,0.0,0.102,0.0
24,202213001,78,2.315,5.0,0.651,1432,727,705,22,486,3.624,0.0,1.843,0.04
25,202911501,1,0.733,1.0,0.65,634,317,317,0,236,0.169,0.0,0.0,0.0
26,204654801,69,1.705,5.0,0.651,1698,859,839,20,592,3.138,0.0,1.877,0.01
27,205014901,80,2.636,5.0,0.651,1145,581,564,17,372,4.275,0.0,1.536,0.05
28,206569901,1,1.172,2.0,0.904,510,255,255,0,193,1.071,0.0,0.253,0.0
29,207082401,79,2.244,5.0,0.696,1519,773,746,27,527,3.459,0.0,2.077,0.03
30,208812001,1,4.452,5.0,0.651,354,177,177,0,133,7.811,0.0,0.001,0.0
31,210350901,65,3.403,5.0,0.65,401,208,193,15,107,6.1,0.01,1.661,0.03
32,210919601,1,1.153,2.0,0.652,604,302,302,0,225,1.015,0.0,0.0,0.0
33,212667701,1,0.758,1.0,0.676,1572,786,786,0,593,0.225,0.0,0.026,0.0
34,212769701,1,0.806,1.0,0.697,368,184,184,0,140,0.313,0.0,0.046,0.0
35,214367601,1,4.453,5.0,0.65,312,156,156,0,119,7.792,0.0,0.0,0.0
36,217649401,80,2.119,5.0,0.689,1710,868,842,26,590,3.331,0.0,1.881,0.01
37,217764201,1,0.737,1.0,0.666,1360,680,680,0,509,0.18,0.0,0.016,0.0
38,218303001,1,2.226,4.0,0.735,1600,800,800,0,594,4.102,0.0,0.084,0.0
39,218688101,1,1.172,2.0,0.65,1316,658,658,0,482,1.38,0.0,0.0,0.0
40,219468301,1,0.984,2.0,0.752,1454,727,727,0,544,0.737,0.0,0.101,0.0
41,219511701,76,2.216,5.0,0.696,1547,783,764,19,530,3.503,0.0,1.746,0.04
42,219900501,4,0.83,5.0,0.651,1135,568,567,1,426,0.669,0.0,0.896,0.0
43,220699801,1,0.65,1.0,0.65,640,320,320,0,236,0.012,0.0,0.0,1.0
44,220961301,1,0.785,1.0,0.729,72,36,36,0,24,0.259,0.0,0.078,0.0
45,222570001,1,2.608,5.0,0.651,768,384,384,0,293,5.126,0.0,0.0,0.0
46,222993101,1,2.192,5.0,0.651,1566,783,783,0,595,4.357,0.0,0.0,0.0
47,223048501,1,3.56,5.0,1.055,668,334,334,0,249,6.253,0.0,0.404,0.0
48,223120401,71,1.375,5.0,0.688,1691,857,834,23,591,2.398,0.0,1.633,0.01
49,223856401,1,0.741,1.0,0.672,950,475,475,0,350,0.214,0.0,0.046,0.0
50,224397101,3,1.021,5.0,0.65,934,467,467,0,352,1.004,0.0,1.674,0.0
51,226600001,3,0.971,5.0,0.65,1204,602,602,0,451,0.862,0.0,1.012,0.0
52,231526101,79,2.108,5.0,0.651,1718,869,849,20,591,3.345,0.0,1.906,0.01
53,232198601,1,2.187,5.0,0.796,1522,761,761,0,565,4.243,0.0,0.404,0.0
55,235994101,4,1.247,5.0,0.73,514,258,256,2,194,1.348,0.0,1.065,0.0
56,236937001,3,1.369,5.0,0.651,130,65,65,0,47,2.044,0.0,0.598,0.0
57,240029901,1,0.756,1.0,0.65,1548,774,774,0,591,0.226,0.0,0.078,0.0
58,240989701,1,1.156,2.0,0.651,528,264,264,0,203,1.044,0.0,0.001,0.0
59,242921301,1,0.869,1.0,0.715,274,137,137,0,104,0.531,0.0,0.145,0.0
60,245740201,85,2.111,5.0,0.65,1743,886,857,29,592,3.281,0.0,1.535,0.02
61,247273001,42,1.416,5.0,0.687,873,446,427,19,305,2.37,0.0,1.283,0.02
62,248044901,1,0.758,1.0,0.704,1588,794,794,0,591,0.225,0.0,0.119,0.0
63,253529101,1,2.194,5.0,0.65,1596,798,798,0,596,4.364,0.0,0.0,0.0
64,256334601,1,4.355,5.0,0.651,492,246,246,0,181,7.68,0.0,0.0,0.0
65,257051801,1,1.426,2.0,0.651,1614,807,807,0,595,1.701,0.0,0.0,1.0
66,257872901,60,3.967,5.0,0.779,302,160,142,18,75,7.065,0.0,2.089,0.02
67,259827801,1,1.377,3.0,0.752,1404,702,702,0,519,1.566,0.0,0.101,0.0
68,261217901,8,1.461,5.0,0.652,189,95,94,1,66,2.596,0.0,0.969,0.0
69,262938201,1,4.528,5.0,1.28,148,74,74,0,55,7.9,0.0,0.629,0.0
70,263181301,57,3.226,5.0,0.653,405,210,195,15,115,5.656,0.0,1.905,0.02
71,266876301,1,1.394,2.0,0.651,908,454,454,0,338,1.653,0.0,0.0,0.0
72,267044101,1,2.223,5.0,0.795,1566,783,783,0,591,4.409,0.0,0.144,0.0
73,267411001,1,0.733,1.0,0.686,660,330,330,0,245,0.169,0.0,0.036,0.0
