,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,1.381,2.0,0.65,908,454,454,0,337,1.485,0.01,0.0,0.0
2,178483501,2,1.512,5.0,0.73,126,63,63,0,44,2.048,0.0,0.1,0.0
3,178885001,6,1.283,5.0,0.819,1577,791,786,5,590,1.529,0.0,1.196,0.0
4,181758601,1,3.301,5.0,0.651,528,264,264,0,199,5.748,0.0,0.001,0.0
5,182232701,4,0.698,5.0,0.65,1577,789,788,1,591,0.552,0.33,0.292,0.0
7,183533601,1,0.995,2.0,0.651,647,324,323,1,242,0.715,0.0,0.0,0.0
8,184507401,1,1.016,1.0,0.651,658,329,329,0,247,0.77,0.0,0.0,0.0
9,185892901,10,1.443,5.0,0.651,984,495,489,6,364,1.693,0.0,2.303,0.1
10,186028501,1,0.86,1.0,0.65,1592,796,796,0,592,0.445,0.01,0.0,1.0
11,186821501,17,1.796,5.0,0.651,741,378,363,15,267,2.312,0.0,1.597,0.0
12,187319101,6,1.844,5.0,0.651,113,58,55,3,38,2.706,0.0,2.281,0.0
13,187426001,4,1.865,5.0,0.688,465,234,231,3,170,2.437,0.0,0.612,0.0
14,187758401,1,2.137,5.0,0.65,1610,805,805,0,594,4.23,0.0,0.145,0.0
15,187781201,5,0.801,5.0,0.651,1224,613,611,2,462,0.791,0.01,1.287,0.2
16,189660101,1,2.974,5.0,0.65,677,339,338,1,256,5.23,0.0,0.001,0.0
17,189877301,1,4.214,5.0,0.65,499,250,249,1,190,7.332,0.0,0.0,0.0
18,192487201,1,1.681,4.0,1.029,860,430,430,0,326,2.353,0.0,0.084,0.0
19,195978501,13,1.227,5.0,0.729,707,357,350,7,254,1.455,0.0,2.232,0.0
20,196727701,13,1.072,5.0,0.651,882,446,436,10,323,0.934,0.0,2.199,0.0
21,199485101,1,0.997,1.0,0.701,306,153,153,0,110,0.63,0.06,0.007,0.0
22,199836701,1,1.725,5.0,0.687,598,299,299,0,226,2.543,0.0,0.145,0.0
23,200512301,13,1.287,5.0,0.778,1424,717,707,10,531,1.34,0.0,2.002,0.0
24,202213001,3,0.925,5.0,0.763,1304,652,652,0,486,0.773,0.0,0.175,0.0
25,202911501,1,2.15,2.0,0.65,634,317,317,0,236,2.964,0.0,0.0,0.0
26,204654801,6,1.015,5.0,0.687,1589,796,793,3,592,0.894,0.0,1.647,0.0
27,205014901,2,1.373,5.0,0.651,1006,503,503,0,372,1.514,0.0,0.016,0.0
28,206569901,13,1.96,5.0,0.65,524,267,257,10,193,2.596,0.0,2.637,0.0
29,207082401,3,1.94,5.0,0.904,1394,697,697,0,527,3.565,0.0,2.229,0.0
30,208812001,4,1.277,5.0,0.65,359,180,179,1,133,1.425,0.0,1.981,0.0
31,210350901,10,1.402,5.0,0.65,299,153,146,7,107,1.784,0.01,1.332,0.1
32,210919601,17,1.298,5.0,0.652,622,318,304,14,225,1.312,0.0,2.24,0.0
33,212667701,13,0.925,5.0,0.651,1590,798,792,6,593,1.013,0.0,2.091,0.0
34,212769701,15,1.477,5.0,0.65,386,198,188,10,140,1.898,0.01,2.328,0.07
35,214367601,10,1.245,5.0,0.651,323,165,158,7,119,1.434,0.0,1.98,0.0
36,217649401,11,0.812,5.0,0.65,1592,799,793,6,590,0.69,0.01,0.781,0.18
37,217764201,1,1.247,3.0,0.651,1360,680,680,0,509,1.515,0.0,0.101,0.0
38,218303001,1,0.858,1.0,0.65,1600,800,800,0,594,0.443,0.01,0.0,0.0
39,218688101,1,0.651,1.0,0.65,1316,658,658,0,482,0.07,0.0,0.0,0.0
40,219468301,1,1.268,5.0,0.696,1454,727,727,0,544,1.661,0.0,0.063,0.0
41,219511701,5,0.906,5.0,0.65,1421,712,709,3,530,0.715,0.0,2.209,0.0
42,219900501,1,2.493,3.0,0.651,1130,565,565,0,426,3.957,0.0,0.253,0.0
43,220699801,1,1.478,2.0,0.65,640,320,320,0,236,1.728,0.0,0.0,0.0
44,220961301,10,2.33,5.0,0.837,83,45,38,7,24,3.379,0.0,2.167,0.0
45,222570001,15,1.091,5.0,0.65,785,398,387,11,293,1.135,0.0,1.902,0.0
46,222993101,1,1.361,2.0,0.651,1566,783,783,0,595,1.892,0.0,0.0,0.0
47,223048501,12,0.991,5.0,0.65,679,345,334,11,249,0.523,0.0,2.815,0.0
48,223120401,5,1.1,5.0,0.696,1580,791,789,2,591,1.024,0.0,0.665,0.0
49,223856401,4,0.952,5.0,0.735,953,478,475,3,350,0.613,0.0,0.691,0.25
50,224397101,1,1.652,2.0,0.651,930,465,465,0,352,1.979,0.0,0.001,0.0
51,226600001,1,0.894,2.0,0.65,1200,600,600,0,451,0.547,0.0,0.0,0.0
