,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,16,0.923,5.0,0.65,929,469,460,9,337,1.125,0.0,0.0,1.0
2,178483501,1,0.801,1.0,0.65,124,62,62,0,44,0.308,0.0,0.0,1.0
3,178885001,16,0.864,5.0,0.65,1589,801,788,13,590,0.627,0.0,0.0,1.0
4,181758601,15,1.0,5.0,0.666,546,278,268,10,199,1.349,0.0,0.0,1.0
5,182232701,10,1.088,5.0,0.65,1583,795,788,7,591,1.188,0.0,0.0,1.0
7,183533601,1,2.829,5.0,0.651,647,324,323,1,242,5.032,0.0,0.0,1.0
8,184507401,10,1.256,5.0,0.651,671,338,333,5,247,1.468,0.0,0.0,1.0
9,185892901,3,0.873,5.0,0.651,974,488,486,2,364,0.553,0.0,0.0,1.0
10,186028501,1,0.967,3.0,0.652,1592,796,796,0,592,0.755,0.0,0.0,1.0
11,186821501,15,0.991,5.0,0.651,737,376,361,15,267,0.635,0.0,0.0,1.0
12,187319101,14,1.773,5.0,0.65,121,66,55,11,38,2.072,0.0,0.0,1.0
13,187426001,13,2.093,5.0,0.651,476,243,233,10,170,3.019,0.0,0.0,1.0
14,187758401,17,0.951,5.0,0.65,1634,821,813,8,594,1.01,0.0,0.0,1.0
15,187781201,1,0.736,1.0,0.652,1218,609,609,0,462,0.181,0.0,0.0,1.0
16,189660101,1,3.09,5.0,0.651,677,339,338,1,256,5.747,0.0,0.0,1.0
17,189877301,10,1.086,5.0,0.65,510,259,251,8,190,1.021,0.0,0.0,1.0
18,192487201,1,2.641,5.0,0.651,860,430,430,0,326,5.104,0.0,0.0,1.0
19,195978501,16,1.034,5.0,0.651,706,360,346,14,254,0.853,0.0,0.0,1.0
20,196727701,16,0.982,5.0,0.65,887,449,438,11,323,1.013,0.0,0.0,1.0
21,199485101,10,1.828,5.0,0.651,317,162,155,7,110,2.585,0.01,0.0,1.0
22,199836701,6,1.028,5.0,0.65,605,304,301,3,226,1.07,0.0,0.0,1.0
23,200512301,13,1.238,5.0,0.651,1428,717,711,6,531,1.837,0.0,0.0,1.0
24,202213001,16,0.969,5.0,0.65,1317,665,652,13,486,0.73,0.0,0.0,1.0
25,202911501,1,3.243,5.0,0.651,634,317,317,0,236,5.976,0.0,0.0,1.0
26,204654801,1,0.963,3.0,0.651,1582,791,791,0,592,0.736,0.0,0.0,1.0
27,205014901,1,0.901,1.0,0.651,1004,502,502,0,372,0.629,0.0,0.0,1.0
28,206569901,11,1.512,5.0,0.65,522,265,257,8,193,1.976,0.0,0.0,1.0
29,207082401,15,0.884,5.0,0.65,1408,709,699,10,527,0.788,0.0,0.0,1.0
30,208812001,1,4.373,5.0,0.651,354,177,177,0,133,7.633,0.0,0.0,1.0
31,210350901,14,1.291,5.0,0.65,301,157,144,13,107,1.13,0.0,0.0,1.0
32,210919601,1,1.039,1.0,0.652,604,302,302,0,225,0.805,0.0,0.0,1.0
33,212667701,8,0.817,5.0,0.65,1579,793,786,7,593,0.435,0.0,0.0,1.0
34,212769701,16,1.092,5.0,0.651,386,199,187,12,140,1.252,0.0,0.0,1.0
35,214367601,1,4.624,5.0,0.65,312,156,156,0,119,8.002,0.0,0.0,1.0
36,217649401,14,0.869,5.0,0.701,1595,802,793,9,590,0.698,0.0,0.0,1.0
37,217764201,11,0.954,5.0,0.65,1374,690,684,6,509,0.988,0.0,0.0,1.0
38,218303001,3,0.668,5.0,0.65,1604,802,802,0,594,0.455,0.0,0.0,1.0
39,218688101,17,0.928,5.0,0.651,1336,674,662,12,482,0.884,0.0,0.0,1.0
40,219468301,3,0.994,5.0,0.65,1456,729,727,2,544,0.762,0.0,0.0,1.0
41,219511701,14,0.866,5.0,0.65,1433,721,712,9,530,0.834,0.0,0.0,1.0
42,219900501,15,1.393,5.0,0.651,1148,579,569,10,426,2.018,0.0,0.0,1.0
43,220699801,1,1.022,1.0,0.65,640,320,320,0,236,0.785,0.0,0.0,1.0
44,220961301,1,1.501,3.0,0.651,72,36,36,0,24,1.887,0.0,0.0,1.0
45,222570001,1,2.813,5.0,0.651,768,384,384,0,293,5.329,0.0,0.0,1.0
46,222993101,1,1.81,5.0,0.651,1566,783,783,0,595,3.273,0.0,0.0,1.0
47,223048501,3,0.926,5.0,0.65,670,336,334,2,249,0.622,0.0,0.0,1.0
48,223120401,16,0.865,5.0,0.65,1593,802,791,11,591,0.734,0.0,0.0,1.0
49,223856401,16,0.885,5.0,0.651,967,490,477,13,350,0.648,0.0,0.0,1.0
50,224397101,7,0.796,5.0,0.65,936,471,465,6,352,0.48,0.0,0.0,1.0
51,226600001,1,2.115,5.0,0.65,1200,600,600,0,451,4.297,0.0,0.0,1.0
52,231526101,17,0.796,5.0,0.65,1600,807,793,14,591,0.517,0.03,0.0,1.0
53,232198601,9,1.11,5.0,0.652,1532,769,763,6,565,1.216,0.0,0.0,1.0
55,235994101,1,1.167,3.0,0.65,509,255,254,1,194,1.114,0.0,0.0,1.0
56,236937001,14,2.989,5.0,0.651,145,76,69,7,47,5.241,0.0,0.0,1.0
57,240029901,10,0.723,5.0,0.65,1563,783,780,3,591,0.798,0.0,0.0,1.0
58,240989701,1,1.066,1.0,0.651,528,264,264,0,203,0.845,0.0,0.0,1.0
59,242921301,9,1.885,5.0,0.651,282,145,137,8,104,2.502,0.01,0.0,1.0
60,245740201,11,1.109,5.0,0.65,1618,812,806,6,592,1.284,0.0,0.076,0.91
61,247273001,12,1.591,5.0,0.651,822,416,406,10,305,2.297,0.0,0.0,1.0
62,248044901,5,0.765,5.0,0.65,1594,798,796,2,591,0.563,0.0,0.0,1.0
63,253529101,1,0.804,1.0,0.651,1596,798,798,0,596,0.492,0.39,0.0,1.0
64,256334601,1,1.087,1.0,0.651,492,246,246,0,181,0.878,0.0,0.0,1.0
65,257051801,1,1.819,5.0,0.652,1614,807,807,0,595,3.301,0.0,0.0,1.0
66,257872901,5,1.034,5.0,0.651,206,105,101,4,75,0.756,0.0,0.0,1.0
67,259827801,17,0.874,5.0,0.651,1420,718,702,16,519,0.487,0.0,0.0,1.0
68,261217901,18,1.641,5.0,0.652,199,105,94,11,66,2.723,0.01,0.0,1.0
69,262938201,1,1.382,5.0,0.903,148,74,74,0,55,1.457,0.0,0.0,1.0
70,263181301,1,0.781,1.0,0.651,308,154,154,0,115,0.267,0.01,0.0,1.0
71,266876301,1,0.746,1.0,0.651,908,454,454,0,338,0.2,0.0,0.0,1.0
72,267044101,15,0.879,5.0,0.651,1580,797,783,14,591,0.537,0.0,0.0,1.0
73,267411001,17,1.09,5.0,0.651,684,346,338,8,245,1.488,0.0,0.011,0.94
74,268164901,3,0.837,5.0,0.65,992,497,495,2,366,0.564,0.0,0.0,1.0
75,268192501,20,0.98,5.0,0.65,1609,810,799,11,595,1.028,0.0,0.0,1.0
76,269306201,1,2.181,5.0,0.651,1104,552,552,0,421,3.917,0.0,0.0,1.0
77,270552801,1,2.033,5.0,0.651,1279,640,639,1,484,3.672,0.0,0.0,1.0
78,270862901,1,1.075,1.0,0.651,504,252,252,0,191,0.86,0.0,0.0,1.0
79,271207601,1,0.79,1.0,0.651,238,119,119,0,87,0.283,0.0,0.0,1.0
80,271501201,1,0.738,1.0,0.651,1202,601,601,0,449,0.182,0.0,0.0,1.0
81,271671501,16,0.814,5.0,0.65,1083,548,535,13,404,0.662,0.0,0.0,1.0
82,273687001,5,2.92,5.0,0.651,19,11,8,3,5,7.36,0.33,0.0,1.0
83,274252701,1,1.774,5.0,0.65,1598,799,799,0,595,3.762,0.0,0.0,1.0
84,275473701,16,1.483,5.0,0.65,251,131,120,11,88,1.988,0.0,0.0,1.0
85,282893001,13,0.858,5.0,0.651,1590,800,790,10,590,0.636,0.0,0.0,1.0
86,283237601,1,3.438,5.0,0.65,434,217,217,0,158,6.045,0.0,0.0,1.0
