,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
70,263181301,1,0.901,1.0,0.651,308,154,154,0,115,0.513,0.0,0.0,0.0
71,266876301,1,0.794,1.0,0.651,908,454,454,0,338,0.338,0.0,0.0,0.0
72,267044101,1,0.713,1.0,0.672,1566,783,783,0,591,0.135,0.0,0.022,0.0
73,267411001,1,0.776,1.0,0.651,660,330,330,0,245,0.254,0.0,0.026,0.0
74,268164901,1,0.699,2.0,0.65,990,495,495,0,366,0.092,0.01,0.0,1.0
75,268192501,1,0.704,1.0,0.65,1582,791,791,0,595,0.124,0.0,0.0,0.0
76,269306201,1,0.913,2.0,0.651,1104,552,552,0,421,0.552,0.0,0.001,0.0
77,270552801,1,1.15,2.0,0.651,1279,640,639,1,484,1.227,0.0,0.001,0.0
78,270862901,1,1.037,1.0,0.651,504,252,252,0,191,0.785,0.0,0.001,0.0
79,271207601,1,0.976,1.0,0.667,238,119,119,0,87,0.66,0.0,0.036,0.0
80,271501201,1,0.897,2.0,0.653,1202,601,601,0,449,0.529,0.0,0.253,0.0
81,271671501,1,0.885,1.0,0.65,1066,533,533,0,404,0.541,0.0,0.08,0.0
82,273687001,1,1.173,2.0,0.652,14,7,7,0,5,1.456,0.0,0.001,0.0
83,274252701,1,1.059,2.0,0.651,1598,799,799,0,595,1.108,0.0,0.001,0.0
84,275473701,6,0.771,2.0,0.651,237,121,116,5,88,0.248,0.0,0.586,0.0
85,282893001,1,0.687,1.0,0.651,1576,788,788,0,590,0.072,0.0,0.0,0.0
86,283237601,1,1.648,2.0,0.651,434,217,217,0,158,2.008,0.0,0.001,0.0
87,284492401,1,0.862,1.0,0.65,1606,803,803,0,592,0.484,0.0,0.0,0.0
88,285373201,1,0.715,1.0,0.651,944,472,472,0,353,0.128,0.0,0.001,0.0
89,285391201,1,0.752,1.0,0.65,192,96,96,0,71,0.209,0.01,0.0,1.0
90,287074901,1,0.792,1.0,0.651,1574,787,787,0,593,0.341,0.0,0.0,0.0
91,287392801,1,0.798,1.0,0.651,1594,797,797,0,596,0.362,0.0,0.0,0.0
92,287882201,1,0.679,1.0,0.65,1392,696,696,0,524,0.092,0.55,0.0,1.0
94,291918801,1,0.838,1.0,0.668,1216,608,608,0,456,0.396,0.0,0.001,0.0
95,294077501,1,0.729,1.0,0.651,1038,519,519,0,391,0.158,0.0,0.0,0.0
96,294851801,1,0.951,2.0,0.651,1592,796,796,0,594,0.705,0.0,0.0,0.0
97,295786301,1,0.849,1.0,0.651,898,449,449,0,336,0.419,0.0,0.046,0.0
98,295832401,1,0.72,1.0,0.666,584,292,292,0,220,0.139,0.0,0.016,0.0
99,296967301,3,0.746,1.0,0.651,1584,793,791,2,592,0.197,0.0,0.153,0.0
100,297260101,1,0.933,1.0,0.65,558,279,279,0,208,0.576,0.0,0.184,0.0
101,298719001,1,0.898,1.0,0.65,462,231,231,0,175,0.504,0.0,0.0,0.0
102,303018401,1,0.807,1.0,0.651,1578,789,789,0,591,0.352,0.0,0.001,0.0
103,303502201,1,0.823,1.0,0.689,1560,780,780,0,583,0.448,0.0,0.186,0.0
104,305705001,1,0.829,1.0,0.714,1572,786,786,0,591,0.467,0.0,0.145,0.0
105,311266501,1,0.83,1.0,0.65,1584,792,792,0,593,0.47,0.0,0.064,0.0
106,312987901,1,0.82,1.0,0.651,1586,793,793,0,595,0.444,0.0,0.002,0.0
107,313099201,1,0.797,1.0,0.65,1244,622,622,0,468,0.358,0.0,0.169,0.0
108,313599001,1,0.854,1.0,0.651,868,434,434,0,320,0.424,0.0,0.0,0.0
109,314610001,1,0.766,1.0,0.704,798,399,399,0,295,0.237,0.0,0.158,0.0
110,316062301,1,0.917,2.0,0.752,1230,615,615,0,463,0.543,0.0,0.101,0.0
