,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,1,1.131,1.0,0.796,908,454,454,0,337,0.987,0.0,0.145,0.0
2,178483501,1,0.966,1.0,0.652,124,62,62,0,44,0.652,0.0,0.002,0.0
3,178885001,1,0.686,1.0,0.651,1572,786,786,0,590,0.073,0.0,0.001,0.0
4,181758601,1,1.903,2.0,0.651,528,264,264,0,199,2.585,0.0,0.0,0.0
5,182232701,1,1.216,2.0,0.65,1572,786,786,0,591,1.354,0.0,0.0,0.0
7,183533601,1,0.696,1.0,0.651,647,324,323,1,242,0.092,0.0,0.0,0.0
8,184507401,1,1.638,2.0,0.651,658,329,329,0,247,1.995,0.0,0.0,0.0
9,185892901,1,0.697,1.0,0.687,972,486,486,0,364,0.108,0.0,0.078,0.0
10,186028501,1,0.821,1.0,0.697,1592,796,796,0,592,0.362,0.0,0.046,0.0
11,186821501,1,0.806,1.0,0.687,723,362,361,1,267,0.333,0.0,0.036,0.0
12,187319101,1,0.769,1.0,0.65,106,53,53,0,38,0.244,0.0,0.0,0.0
13,187426001,1,0.706,1.0,0.651,462,231,231,0,170,0.117,0.0,0.0,0.0
14,187758401,1,0.899,2.0,0.651,1610,805,805,0,594,0.957,0.0,0.001,0.0
15,187781201,1,0.806,1.0,0.65,1218,609,609,0,462,0.325,0.0,0.0,0.0
16,189660101,1,0.666,1.0,0.65,677,339,338,1,256,0.032,0.0,0.0,0.0
17,189877301,1,1.918,2.0,0.65,499,250,249,1,190,2.613,0.0,0.0,0.0
18,192487201,1,1.573,2.0,0.651,860,430,430,0,326,2.084,0.0,0.0,0.0
19,195978501,1,0.687,1.0,0.65,689,345,344,1,254,0.096,0.0,0.0,0.0
20,196727701,1,1.653,2.0,0.651,868,434,434,0,323,2.011,0.0,0.001,0.0
21,199485101,1,0.668,1.0,0.651,306,153,153,0,110,0.035,0.0,0.0,0.0
22,199836701,1,0.65,1.0,0.65,598,299,299,0,226,0.0,0.0,0.0,0.0
23,200512301,1,0.675,1.0,0.651,1410,705,705,0,531,0.053,0.0,0.0,0.0
24,202213001,1,0.651,1.0,0.651,1300,650,650,0,486,0.001,0.0,0.001,0.0
25,202911501,1,0.65,1.0,0.65,634,317,317,0,236,0.0,0.0,0.0,0.0
26,204654801,1,0.893,1.0,0.651,1582,791,791,0,592,0.526,0.0,0.0,0.0
27,205014901,1,0.651,1.0,0.651,1004,502,502,0,372,0.0,0.0,0.0,0.0
28,206569901,1,1.025,1.0,0.735,510,255,255,0,193,0.753,0.0,0.084,0.0
29,207082401,1,0.835,1.0,0.696,1390,695,695,0,527,0.38,0.0,0.046,0.0
30,208812001,1,1.626,2.0,0.651,354,177,177,0,133,1.984,0.0,0.001,0.0
31,210350901,1,2.136,2.0,0.651,288,144,144,0,107,2.998,0.0,0.361,0.0
32,210919601,1,0.821,1.0,0.652,604,302,302,0,225,0.357,0.0,0.0,0.0
33,212667701,1,1.293,2.0,0.651,1572,786,786,0,593,1.517,0.0,0.001,0.0
34,212769701,1,0.902,1.0,0.819,368,184,184,0,140,0.505,0.0,0.169,0.0
35,214367601,1,1.256,1.0,0.651,312,156,156,0,119,1.237,0.0,0.001,0.0
36,217649401,1,0.893,1.0,0.735,1578,789,789,0,590,0.527,0.0,0.202,0.0
37,217764201,1,0.919,1.0,0.65,1360,680,680,0,509,0.565,0.0,0.0,0.0
38,218303001,1,0.67,1.0,0.65,1600,800,800,0,594,0.079,0.0,0.0,0.0
39,218688101,1,0.843,1.0,0.65,1316,658,658,0,482,0.393,0.0,0.0,0.0
40,219468301,1,1.349,2.0,0.651,1454,727,727,0,544,1.583,0.0,0.001,0.0
41,219511701,1,1.004,1.0,0.715,1416,708,708,0,530,0.807,0.0,0.145,0.0
42,219900501,1,0.819,1.0,0.651,1130,565,565,0,426,0.337,0.0,0.0,0.0
43,220699801,1,0.651,1.0,0.651,640,320,320,0,236,0.001,0.0,0.001,0.0
44,220961301,1,0.703,1.0,0.676,72,36,36,0,24,0.106,0.0,0.026,0.0
45,222570001,1,0.795,1.0,0.651,768,384,384,0,293,0.318,0.0,0.0,0.0
46,222993101,1,0.82,1.0,0.651,1566,783,783,0,595,0.36,0.0,0.0,0.0
47,223048501,1,0.651,1.0,0.651,668,334,334,0,249,0.002,0.0,0.001,0.0
48,223120401,1,0.676,1.0,0.65,1574,787,787,0,591,0.064,0.0,0.022,0.0
49,223856401,1,1.51,2.0,0.651,950,475,475,0,350,1.997,0.0,0.504,0.0
