,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,276,3.519,5.0,0.65,1236,729,507,222,337,4.746,0.03,0.002,0.99
2,178483501,1,0.854,1.0,0.651,124,62,62,0,44,0.449,0.0,0.0,1.0
3,178885001,291,2.694,5.0,0.65,1930,1076,854,222,590,3.386,0.01,0.002,1.0
4,181758601,205,4.034,5.0,0.65,764,468,296,172,199,6.174,0.03,0.003,0.99
5,182232701,46,1.227,5.0,0.65,1629,831,798,33,591,1.291,0.0,0.007,0.98
7,183533601,249,3.977,5.0,0.65,948,572,376,196,242,6.194,0.07,0.003,1.0
8,184507401,10,1.079,5.0,0.651,669,338,331,7,247,0.94,0.0,0.0,1.0
9,185892901,303,3.667,5.0,0.651,1308,788,520,268,364,4.101,0.02,0.002,1.0
10,186028501,34,1.685,5.0,0.651,1627,829,798,31,592,1.901,0.0,0.0,1.0
11,186821501,267,3.958,5.0,0.65,1048,628,420,208,267,6.186,0.03,0.004,0.99
12,187319101,42,3.576,5.0,0.65,151,94,57,37,38,5.164,0.0,0.0,1.0
13,187426001,21,1.334,5.0,0.677,487,251,236,15,170,1.579,0.0,0.0,1.0
14,187758401,290,2.709,5.0,0.65,1985,1094,891,203,594,3.71,0.01,0.0,0.97
15,187781201,23,1.197,5.0,0.65,1248,631,617,14,462,1.499,0.0,0.0,1.0
16,189660101,246,3.776,5.0,0.65,974,584,390,194,256,5.669,0.02,0.004,0.98
17,189877301,190,3.96,5.0,0.65,717,439,278,161,190,5.81,0.02,0.0,1.0
18,192487201,1,0.65,1.0,0.65,860,430,430,0,326,0.027,0.0,0.0,1.0
19,195978501,261,3.819,5.0,0.65,994,605,389,216,254,5.63,0.05,0.004,0.99
20,196727701,1,1.071,5.0,0.651,868,434,434,0,323,0.967,0.0,0.0,1.0
21,199485101,118,3.924,5.0,0.65,446,270,176,94,110,6.185,0.07,0.003,0.99
22,199836701,18,1.12,5.0,0.686,618,316,302,14,226,1.269,0.0,0.0,0.89
23,200512301,313,3.015,5.0,0.65,1771,1017,754,263,531,3.265,0.02,0.0,1.0
24,202213001,265,2.926,5.0,0.65,1610,914,696,218,486,3.329,0.01,0.0,1.0
25,202911501,8,0.961,5.0,0.65,641,324,317,7,236,0.722,0.0,0.0,1.0
26,204654801,235,2.27,5.0,0.651,1858,1025,833,192,592,2.549,0.0,0.006,0.99
27,205014901,3,0.93,5.0,0.651,1008,504,504,0,372,0.962,0.0,0.0,1.0
28,206569901,200,3.958,5.0,0.65,729,454,275,179,193,5.299,0.01,0.0,1.0
29,207082401,290,2.824,5.0,0.65,1713,984,729,255,527,2.823,0.01,0.0,1.0
30,208812001,1,0.807,1.0,0.65,354,177,177,0,133,0.345,0.01,0.0,1.0
31,210350901,32,2.009,5.0,0.651,319,175,144,31,107,0.765,0.0,0.008,0.97
32,210919601,3,1.009,5.0,0.652,608,304,304,0,225,1.085,0.0,0.0,1.0
33,212667701,289,2.654,5.0,0.651,1910,1074,836,238,593,3.007,0.01,0.003,1.0
34,212769701,6,0.995,5.0,0.651,373,189,184,5,140,1.052,0.01,0.0,1.0
35,214367601,126,3.916,5.0,0.65,454,281,173,108,119,5.801,0.02,0.005,0.98
36,217649401,20,0.933,5.0,0.65,1597,808,789,19,590,0.665,0.0,0.0,1.0
37,217764201,300,2.921,5.0,0.65,1716,979,737,242,509,3.5,0.02,0.001,0.99
38,218303001,271,2.565,5.0,0.65,1912,1070,842,228,594,2.756,0.01,0.004,1.0
39,218688101,233,2.524,5.0,0.65,1594,890,704,186,482,2.981,0.01,0.005,0.99
40,219468301,268,2.577,5.0,0.65,1753,994,759,235,544,2.512,0.01,0.003,1.0
41,219511701,299,2.937,5.0,0.65,1773,1006,767,239,530,3.429,0.0,0.0,1.0
42,219900501,25,1.096,5.0,0.65,1156,589,567,22,426,0.848,0.0,0.0,1.0
43,220699801,209,3.557,5.0,0.65,886,528,358,170,236,4.821,0.03,0.008,0.98
44,220961301,30,3.914,5.0,0.651,105,65,40,25,24,6.663,0.0,0.0,1.0
45,222570001,297,3.99,5.0,0.65,1110,680,430,250,293,5.715,0.06,0.001,1.0
46,222993101,7,0.793,5.0,0.65,1572,789,783,6,595,0.41,0.0,0.0,1.0
47,223048501,234,3.744,5.0,0.65,942,567,375,192,249,5.151,0.04,0.001,1.0
48,223120401,285,2.604,5.0,0.65,1896,1071,825,246,591,2.603,0.01,0.002,0.99
49,223856401,295,3.613,5.0,0.651,1303,769,534,235,350,4.841,0.03,0.015,0.99
50,224397101,317,3.862,5.0,0.65,1284,781,503,278,352,4.502,0.03,0.003,1.0
51,226600001,276,3.004,5.0,0.65,1533,875,658,217,451,3.857,0.02,0.0,1.0
52,231526101,195,2.04,5.0,0.651,1807,985,822,163,591,2.122,0.01,0.005,0.98
53,232198601,282,2.64,5.0,0.65,1862,1042,820,222,565,3.267,0.01,0.002,1.0
55,235994101,61,2.527,5.0,0.65,575,315,260,55,194,2.567,0.01,0.0,1.0
56,236937001,27,2.913,5.0,0.652,155,89,66,23,47,3.466,0.0,0.0,1.0
57,240029901,277,2.561,5.0,0.65,1889,1050,839,211,591,3.375,0.02,0.0,1.0
58,240989701,50,1.758,5.0,0.651,579,313,266,47,203,1.261,0.0,0.003,0.98
59,242921301,116,4.167,5.0,0.651,400,252,148,104,104,5.667,0.06,0.0,1.0
60,245740201,138,2.338,5.0,0.65,1761,939,822,117,592,2.539,0.0,0.0,1.0
61,247273001,208,3.231,5.0,0.651,1036,612,424,188,305,3.107,0.01,0.008,0.99
62,248044901,289,2.6,5.0,0.65,1945,1082,863,219,591,3.362,0.01,0.001,1.0
63,253529101,281,2.608,5.0,0.65,1942,1078,864,214,596,3.274,0.01,0.008,0.98
64,256334601,7,0.975,5.0,0.651,500,252,248,4,181,1.253,0.0,0.0,1.0
65,257051801,4,0.988,5.0,0.651,1619,810,809,1,595,0.961,0.0,0.0,1.0
66,257872901,23,1.938,5.0,0.652,224,123,101,22,75,1.724,0.01,0.0,0.87
67,259827801,293,2.884,5.0,0.65,1758,994,764,230,519,3.537,0.02,0.0,1.0
68,261217901,77,4.306,5.0,0.652,251,164,87,77,66,5.224,0.0,0.0,1.0
69,262938201,62,3.906,5.0,0.65,213,135,78,57,55,4.803,0.0,0.0,1.0
70,263181301,1,0.818,1.0,0.651,308,154,154,0,115,0.358,0.01,0.0,1.0
71,266876301,34,1.274,5.0,0.651,957,487,470,17,338,1.836,0.0,0.0,1.0
72,267044101,301,2.692,5.0,0.651,1926,1083,843,240,591,3.293,0.02,0.002,1.0
73,267411001,258,3.991,5.0,0.65,956,587,369,218,245,5.868,0.05,0.007,0.99
74,268164901,20,1.041,5.0,0.65,1013,514,499,15,366,1.11,0.0,0.008,0.95
75,268192501,6,0.979,5.0,0.65,1587,796,791,5,595,0.983,0.0,0.019,0.83
76,269306201,7,0.864,5.0,0.651,1110,558,552,6,421,0.521,0.0,0.0,1.0
77,270552801,208,2.395,5.0,0.65,1509,847,662,185,484,2.211,0.01,0.002,0.99
78,270862901,198,3.934,5.0,0.65,726,449,277,172,191,5.468,0.04,0.0,1.0
79,271207601,1,0.834,1.0,0.651,238,119,119,0,87,0.405,0.0,0.0,1.0
80,271501201,283,3.019,5.0,0.651,1530,883,647,236,449,3.534,0.01,0.0,1.0
81,271671501,277,3.221,5.0,0.65,1401,809,592,217,404,4.18,0.02,0.006,0.99
82,273687001,5,2.737,5.0,0.651,18,11,7,4,5,3.723,0.0,0.0,1.0
83,274252701,198,2.074,5.0,0.651,1839,996,843,153,595,2.493,0.0,0.004,0.98
84,275473701,96,4.042,5.0,0.65,343,211,132,79,88,6.372,0.11,0.006,0.97
85,282893001,259,2.475,5.0,0.65,1882,1046,836,210,590,2.784,0.01,0.0,1.0
86,283237601,173,4.054,5.0,0.65,637,389,248,141,158,6.162,0.12,0.0,1.0
87,284492401,283,2.568,5.0,0.65,1957,1085,872,213,592,3.348,0.01,0.004,0.99
88,285373201,250,3.213,5.0,0.65,1212,721,491,230,353,2.934,0.0,0.004,0.99
89,285391201,79,3.989,5.0,0.65,279,174,105,69,71,5.852,0.04,0.005,0.99
90,287074901,35,1.131,5.0,0.65,1620,821,799,22,593,1.326,0.0,0.0,1.0
91,287392801,301,2.695,5.0,0.65,1947,1097,850,247,596,3.071,0.01,0.003,0.99
92,287882201,297,2.874,5.0,0.65,1740,992,748,244,524,3.371,0.0,0.0,1.0
94,291918801,14,1.027,5.0,0.65,1229,621,608,13,456,0.54,0.0,0.0,1.0
95,294077501,185,2.629,5.0,0.65,1240,703,537,166,391,2.337,0.01,0.002,0.99
96,294851801,298,2.783,5.0,0.651,1948,1093,855,238,594,3.218,0.01,0.015,0.99
97,295786301,306,3.745,5.0,0.651,1269,754,515,239,336,5.318,0.03,0.003,1.0
98,295832401,182,3.524,5.0,0.65,785,473,312,161,220,4.019,0.02,0.0,1.0
99,296967301,262,2.642,5.0,0.65,1896,1052,844,208,592,3.075,0.01,0.001,1.0
100,297260101,194,3.658,5.0,0.65,766,472,294,178,208,3.917,0.02,0.0,1.0
101,298719001,190,4.076,5.0,0.65,671,420,251,169,175,5.299,0.02,0.007,0.98
102,303018401,251,2.397,5.0,0.65,1886,1039,847,192,591,2.988,0.01,0.002,0.96
103,303502201,22,0.797,5.0,0.651,1583,801,782,19,583,0.542,0.0,0.0,1.0
104,305705001,299,2.577,5.0,0.651,1912,1084,828,256,591,2.786,0.01,0.002,1.0
105,311266501,285,2.755,5.0,0.65,1926,1076,850,226,593,3.251,0.01,0.002,1.0
106,312987901,231,2.262,5.0,0.65,1867,1023,844,179,595,2.803,0.01,0.0,1.0
107,313099201,62,1.619,5.0,0.651,1313,683,630,53,468,1.74,0.0,0.005,0.98
108,313599001,303,3.748,5.0,0.65,1213,736,477,259,320,4.871,0.02,0.002,1.0
109,314610001,293,3.829,5.0,0.65,1140,691,449,242,295,5.494,0.06,0.004,0.99
110,316062301,206,2.48,5.0,0.65,1457,820,637,183,463,2.206,0.0,0.003,0.99
111,317049401,1,1.033,3.0,0.651,458,229,229,0,170,0.92,0.0,0.0,1.0
112,319360201,109,4.123,5.0,0.652,371,236,135,101,97,5.34,0.0,0.01,0.99
113,321259701,211,3.976,5.0,0.652,828,493,335,158,212,6.279,0.03,0.002,1.0
114,323653801,297,2.674,5.0,0.65,1951,1092,859,233,591,3.306,0.01,0.004,0.99
115,323793801,195,3.254,5.0,0.651,949,556,393,163,271,3.842,0.02,0.006,0.99
116,324962901,149,2.191,5.0,0.65,1300,710,590,120,427,2.571,0.01,0.002,0.99
117,325995301,40,1.191,5.0,0.65,1641,838,803,35,590,1.271,0.0,0.0,1.0
118,328599801,309,2.732,5.0,0.65,1938,1098,840,258,595,3.021,0.01,0.0,1.0
119,328792801,300,2.638,5.0,0.65,1939,1096,843,253,596,2.854,0.01,0.001,1.0
120,331554501,251,3.831,5.0,0.65,990,602,388,214,262,4.906,0.01,0.002,1.0
121,332552101,1,1.047,5.0,0.651,996,498,498,0,377,0.918,0.0,0.0,1.0
122,333665401,216,2.29,5.0,0.651,1812,998,814,184,591,2.252,0.01,0.0,1.0
123,334480801,241,2.939,5.0,0.651,1321,758,563,195,384,3.627,0.02,0.004,0.99
124,340860901,251,2.76,5.0,0.65,1515,859,656,203,458,3.256,0.01,0.005,0.98
125,340955901,293,3.586,5.0,0.65,1279,760,519,241,348,4.568,0.02,0.0,1.0
126,341378901,291,3.746,5.0,0.65,1198,713,485,228,318,5.373,0.03,0.003,1.0
127,342463701,28,1.17,5.0,0.65,1245,629,616,13,458,1.614,0.0,0.0,1.0
128,342552501,214,3.854,5.0,0.65,834,512,322,190,223,4.458,0.01,0.0,1.0
129,344386601,3,0.892,5.0,0.65,720,361,359,2,266,1.191,0.0,0.0,1.0
130,345126301,1,0.814,1.0,0.65,320,160,160,0,122,0.351,0.0,0.0,1.0
131,345397901,271,3.608,5.0,0.65,1210,720,490,230,340,4.355,0.02,0.004,0.99
132,346006301,162,2.305,5.0,0.65,1267,706,561,145,402,2.008,0.01,0.0,1.0
133,347058701,12,0.987,5.0,0.651,1581,796,785,11,592,0.607,0.0,0.0,1.0
134,348560401,275,2.457,5.0,0.651,1910,1076,834,242,596,2.318,0.01,0.0,1.0
135,348606901,294,2.651,5.0,0.65,1912,1082,830,252,590,2.693,0.0,0.0,1.0
136,351329101,301,2.732,5.0,0.65,1928,1087,841,246,596,3.067,0.01,0.004,0.99
137,353021501,171,3.946,5.0,0.65,641,392,249,143,161,5.787,0.01,0.0,1.0
139,356373201,305,2.916,5.0,0.65,1760,999,761,238,525,3.72,0.02,0.002,1.0
140,358732701,21,0.942,5.0,0.651,1596,806,790,16,590,0.935,0.0,0.0,1.0
141,360465001,296,2.655,5.0,0.65,1959,1091,868,223,596,3.426,0.01,0.003,0.96
142,364627301,39,1.208,5.0,0.65,1628,831,797,34,591,1.292,0.0,0.0,1.0
143,365969701,16,0.995,5.0,0.65,1597,806,791,15,592,0.522,0.0,0.016,0.94
144,368897601,202,4.149,5.0,0.65,738,456,282,174,189,6.034,0.04,0.004,0.99
145,370070501,305,2.829,5.0,0.65,1883,1065,818,247,571,3.318,0.01,0.003,0.99
146,373885001,251,4.011,5.0,0.65,918,570,348,222,240,5.438,0.01,0.001,1.0
147,376055601,1,1.191,3.0,0.651,194,97,97,0,70,1.24,0.01,0.0,1.0
148,378981801,130,3.838,5.0,0.651,478,302,176,126,126,3.82,0.0,0.0,1.0
149,380010101,22,3.616,5.0,0.651,78,48,30,18,20,6.492,0.12,0.014,0.95
150,380172301,295,2.762,5.0,0.65,1892,1075,817,258,590,2.786,0.01,0.0,1.0
151,385043601,310,2.756,5.0,0.65,1849,1057,792,265,564,2.965,0.02,0.0,1.0
152,386517601,269,2.796,5.0,0.65,1728,974,754,220,529,3.207,0.01,0.0,1.0
154,389872601,202,2.059,5.0,0.651,1765,978,787,191,591,1.35,0.01,0.0,1.0
155,395191801,277,2.842,5.0,0.65,1633,931,702,229,493,3.315,0.01,0.0,1.0
156,395575601,254,2.9,5.0,0.651,1468,827,641,186,418,3.959,0.02,0.004,0.99
157,398396501,64,1.42,5.0,0.651,1641,851,790,61,592,1.177,0.0,0.0,1.0
159,398553001,3,0.981,5.0,0.651,1590,795,795,0,595,0.965,0.0,0.0,1.0
161,400578401,238,3.38,5.0,0.65,1096,650,446,204,309,3.966,0.01,0.002,0.99
162,401584801,265,2.492,5.0,0.65,1943,1070,873,197,595,3.16,0.01,0.002,0.99
163,401846601,300,3.896,5.0,0.65,1184,713,471,242,312,5.58,0.02,0.0,1.0
164,402248101,3,0.96,5.0,0.651,1580,791,789,2,595,0.806,0.0,0.0,1.0
166,406566101,290,2.658,5.0,0.65,1947,1086,861,225,593,3.31,0.01,0.0,1.0
167,406603701,128,2.311,5.0,0.651,1749,922,827,95,596,2.869,0.0,0.0,1.0
168,408721401,292,3.564,5.0,0.65,1313,781,532,249,375,4.254,0.02,0.0,1.0
169,408855301,291,3.175,5.0,0.65,1529,879,650,229,441,3.982,0.03,0.016,0.98
170,409305601,275,3.651,5.0,0.65,1213,717,496,221,334,4.916,0.03,0.003,0.99
171,409319701,295,2.72,5.0,0.65,1943,1090,853,237,592,3.295,0.02,0.0,1.0
172,409470301,293,2.731,5.0,0.651,1929,1083,846,237,590,3.157,0.0,0.0,1.0
173,410577001,294,2.653,5.0,0.65,1977,1102,875,227,595,3.375,0.01,0.001,1.0
174,410979301,285,2.806,5.0,0.651,1748,991,757,234,532,3.212,0.01,0.003,0.99
