,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
0,177830201,28,2.256,5.0,0.729,946,481,465,16,337,3.592,0.0,1.959,0.0
2,178483501,4,1.303,5.0,0.696,130,65,65,0,44,2.29,0.0,0.207,0.0
3,178885001,1,1.572,5.0,0.795,1572,786,786,0,590,3.004,0.0,1.003,0.0
4,181758601,3,2.87,5.0,0.651,530,266,264,2,199,4.887,0.0,0.091,0.33
5,182232701,1,3.136,5.0,1.055,1572,786,786,0,591,5.745,0.0,0.404,0.0
7,183533601,1,2.482,5.0,0.651,647,324,323,1,242,4.617,0.0,0.0,0.0
8,184507401,36,1.558,5.0,0.652,718,364,354,10,247,2.856,0.0,1.648,0.06
9,185892901,3,2.942,5.0,1.055,974,488,486,2,364,5.565,0.0,1.245,0.0
10,186028501,1,0.688,1.0,0.651,1592,796,796,0,592,0.092,0.01,0.018,0.0
11,186821501,30,1.332,5.0,0.728,768,391,377,14,267,2.225,0.0,2.105,0.0
12,187319101,23,3.334,5.0,0.651,138,75,63,12,38,5.409,0.0,1.817,0.04
13,187426001,1,2.957,5.0,1.281,462,231,231,0,170,5.382,0.0,0.629,0.0
14,187758401,1,1.135,2.0,0.651,1610,805,805,0,594,1.106,0.0,0.001,0.0
15,187781201,1,1.154,1.0,0.777,1218,609,609,0,462,1.12,0.0,0.127,0.0
16,189660101,1,0.716,1.0,0.65,677,339,338,1,256,0.13,0.01,0.0,0.0
17,189877301,45,2.138,5.0,0.65,572,294,278,16,190,3.544,0.0,1.858,0.04
18,192487201,3,3.188,5.0,0.651,864,432,432,0,326,5.924,0.0,0.988,0.0
19,195978501,3,3.154,5.0,0.721,691,347,344,3,254,4.999,0.0,2.385,0.0
20,196727701,1,1.327,2.0,0.752,868,434,434,0,323,1.433,0.0,0.102,0.0
21,199485101,1,0.728,1.0,0.687,306,153,153,0,110,0.15,0.03,0.034,0.0
22,199836701,1,2.109,3.0,0.65,598,299,299,0,226,3.254,0.0,0.0,0.0
23,200512301,1,1.727,5.0,0.795,1410,705,705,0,531,3.084,0.0,0.145,0.0
24,202213001,33,1.063,5.0,0.686,1350,682,668,14,486,1.626,0.0,1.839,0.03
25,202911501,1,1.643,2.0,0.651,634,317,317,0,236,1.996,0.0,0.001,0.0
26,204654801,34,1.009,5.0,0.65,1637,824,813,11,592,1.605,0.0,1.745,0.03
27,205014901,1,1.244,1.0,0.651,1004,502,502,0,372,1.243,0.0,0.0,0.0
28,206569901,1,1.651,2.0,0.651,510,255,255,0,193,2.004,0.0,0.001,0.0
29,207082401,1,1.223,4.0,0.735,1390,695,695,0,527,1.47,0.0,0.084,0.0
30,208812001,1,1.995,2.0,0.65,354,177,177,0,133,2.815,0.0,0.0,0.0
31,210350901,1,1.643,2.0,0.904,288,144,144,0,107,1.99,0.0,0.253,0.0
32,210919601,1,1.373,1.0,0.652,604,302,302,0,225,1.459,0.0,0.0,0.0
33,212667701,2,2.156,5.0,0.651,1574,787,787,0,593,4.38,0.0,1.187,0.0
34,212769701,49,2.578,5.0,0.819,440,232,208,24,140,3.989,0.0,1.747,0.04
35,214367601,9,2.878,5.0,0.65,326,164,162,2,119,5.103,0.0,1.304,0.0
36,217649401,3,2.177,5.0,0.903,1580,791,789,2,590,4.408,0.0,1.14,0.0
37,217764201,34,1.204,5.0,0.687,1415,713,702,11,509,1.852,0.0,1.594,0.03
38,218303001,1,1.59,2.0,0.903,1600,800,800,0,594,1.926,0.0,0.253,0.0
39,218688101,1,2.156,3.0,0.752,1316,658,658,0,482,3.703,0.0,0.101,0.0
40,219468301,1,1.652,2.0,0.65,1454,727,727,0,544,2.006,0.0,0.0,0.0
41,219511701,43,1.289,5.0,0.651,1479,750,729,21,530,1.82,0.0,1.54,0.02
42,219900501,1,3.798,5.0,0.715,1130,565,565,0,426,6.685,0.0,0.064,0.0
43,220699801,1,0.77,1.0,0.65,640,320,320,0,236,0.243,0.0,0.0,0.0
44,220961301,21,3.696,5.0,0.77,102,56,46,10,24,6.429,0.0,2.16,0.0
45,222570001,1,3.387,5.0,0.714,768,384,384,0,293,6.214,0.0,0.064,0.0
46,222993101,3,1.375,5.0,0.651,1570,785,785,0,595,2.259,0.0,0.864,0.0
47,223048501,40,1.81,5.0,0.728,733,373,360,13,249,2.956,0.0,1.595,0.0
48,223120401,1,1.041,2.0,0.651,1574,787,787,0,591,1.175,0.0,0.001,0.0
49,223856401,35,1.423,5.0,0.651,1005,509,496,13,350,2.323,0.0,1.872,0.0
50,224397101,4,1.319,5.0,0.903,933,468,465,3,352,1.407,0.0,0.957,0.0
51,226600001,3,0.839,5.0,0.65,1204,602,602,0,451,0.745,0.0,0.347,0.0
52,231526101,1,1.138,2.0,0.904,1582,791,791,0,591,1.109,0.0,0.253,0.0
53,232198601,14,0.886,5.0,0.696,1545,774,771,3,565,1.127,0.0,1.461,0.14
55,235994101,39,1.97,5.0,0.784,569,293,276,17,194,3.175,0.0,1.877,0.0
56,236937001,39,3.849,5.0,0.697,183,101,82,19,47,6.707,0.0,2.031,0.03
57,240029901,1,1.054,1.0,0.686,1548,774,774,0,591,0.991,0.0,0.337,0.0
58,240989701,1,1.386,1.0,0.651,528,264,264,0,203,1.483,0.0,0.0,0.0
59,242921301,43,2.599,5.0,0.65,345,179,166,13,104,4.792,0.01,1.73,0.02
60,245740201,3,1.376,5.0,0.672,1608,804,804,0,592,2.266,0.0,0.47,0.0
61,247273001,5,1.166,5.0,0.651,817,409,408,1,305,1.485,0.0,1.29,0.2
62,248044901,1,1.339,5.0,0.752,1588,794,794,0,591,2.032,0.0,0.251,0.0
63,253529101,9,0.836,5.0,0.65,1609,806,803,3,596,0.836,0.04,0.815,0.22
64,256334601,5,1.851,5.0,0.651,500,250,250,0,181,2.617,0.02,1.726,0.0
65,257051801,8,1.216,5.0,0.651,1625,814,811,3,595,1.549,0.0,0.956,0.12
66,257872901,7,1.074,5.0,0.653,210,107,103,4,75,1.371,0.01,0.971,0.14
67,259827801,46,1.339,5.0,0.735,1477,747,730,17,519,2.076,0.0,1.405,0.02
68,261217901,49,3.656,5.0,0.652,251,136,115,21,66,6.225,0.0,1.858,0.02
69,262938201,1,4.186,5.0,1.655,148,74,74,0,55,7.343,0.0,1.005,0.0
70,263181301,1,1.608,2.0,0.651,308,154,154,0,115,1.948,0.0,0.001,0.0
71,266876301,1,2.056,5.0,1.054,908,454,454,0,338,3.878,0.0,0.404,0.0
72,267044101,3,0.767,5.0,0.683,1570,785,785,0,591,0.709,0.0,0.593,0.0
73,267411001,1,1.985,4.0,0.651,660,330,330,0,245,3.407,0.04,0.0,0.0
74,268164901,44,1.507,5.0,0.65,1058,538,520,18,366,2.348,0.0,1.908,0.09
75,268192501,3,1.62,5.0,0.65,1584,793,791,2,595,2.919,0.0,0.168,0.33
76,269306201,1,0.703,1.0,0.651,1104,552,552,0,421,0.11,0.01,0.0,0.0
77,270552801,3,1.81,5.0,0.65,1281,642,639,3,484,3.231,0.0,0.0,0.0
78,270862901,1,4.282,5.0,0.651,504,252,252,0,191,7.532,0.0,0.001,0.0
79,271207601,1,1.568,2.0,0.651,238,119,119,0,87,1.902,0.0,0.0,0.0
80,271501201,43,1.362,5.0,0.652,1273,643,630,13,449,2.234,0.0,1.868,0.0
81,271671501,1,2.44,3.0,0.903,1066,533,533,0,404,4.064,0.0,0.253,0.0
82,273687001,1,1.262,2.0,0.651,14,7,7,0,5,1.655,0.0,0.0,0.0
83,274252701,1,1.549,5.0,0.714,1598,799,799,0,595,2.944,0.0,0.063,0.0
84,275473701,3,2.428,5.0,0.696,236,118,118,0,88,4.749,0.0,0.549,0.0
85,282893001,46,1.237,5.0,0.651,1648,833,815,18,590,1.911,0.0,1.863,0.02
86,283237601,1,1.824,4.0,0.65,434,217,217,0,158,2.482,0.0,0.0,0.0
87,284492401,41,1.234,5.0,0.676,1678,843,835,8,592,1.988,0.0,1.751,0.02
88,285373201,1,0.748,1.0,0.666,944,472,472,0,353,0.208,0.0,0.016,0.0
89,285391201,1,4.366,5.0,0.65,192,96,96,0,71,7.707,0.0,0.0,0.0
90,287074901,1,1.2,2.0,0.651,1574,787,787,0,593,1.321,0.0,0.001,0.0
91,287392801,1,3.108,5.0,0.651,1594,797,797,0,596,5.704,0.0,0.001,0.0
92,287882201,1,0.911,2.0,0.65,1392,696,696,0,524,0.839,0.4,0.0,0.0
94,291918801,46,1.454,5.0,0.697,1288,653,635,18,456,2.283,0.0,1.788,0.0
95,294077501,1,1.221,1.0,0.777,1038,519,519,0,391,1.206,0.0,0.127,0.0
96,294851801,1,1.138,2.0,0.652,1592,796,796,0,594,1.113,0.0,0.001,0.0
97,295786301,1,1.341,2.0,0.651,898,449,449,0,336,1.569,0.0,0.001,0.0
98,295832401,44,1.834,5.0,0.688,653,335,318,17,220,3.042,0.0,1.681,0.02
99,296967301,42,1.22,5.0,0.651,1651,832,819,13,592,1.965,0.0,1.643,0.02
100,297260101,1,0.778,1.0,0.683,558,279,279,0,208,0.254,0.0,0.033,0.0
101,298719001,1,4.416,5.0,0.651,462,231,231,0,175,7.749,0.0,0.001,0.0
102,303018401,1,3.139,5.0,0.714,1578,789,789,0,591,5.743,0.0,0.064,0.0
103,303502201,5,0.742,5.0,0.651,1565,784,781,3,583,0.42,0.0,0.837,0.0
